2,Braum, Volibear, Nautilus,Glacial,2,Warden,2,Electric,1,Berserker,1,Ocean,1,,,,,,,,
2,Braum, Ezreal, Nautilus,Glacial,2,Warden,2,Ranger,1,Ocean,1,,,,,,,,,,
2,Thresh, Varus, Nautilus,Ocean,2,Warden,2,Inferno,1,Ranger,1,,,,,,,,,,
2,Thresh, Volibear, Nautilus,Ocean,2,Warden,2,Electric,1,Glacial,1,Berserker,1,,,,,,,,
2,Thresh, Yasuo, Nautilus,Ocean,2,Warden,2,Cloud,1,Blademaster,1,,,,,,,,,,
2,Thresh, Aatrox, Nautilus,Ocean,2,Warden,2,Light,1,Blademaster,1,,,,,,,,,,
2,Thresh, Azir, Nautilus,Ocean,2,Warden,2,Desert,1,Summoner,1,,,,,,,,,,
2,Thresh, Dr. Mundo, Nautilus,Ocean,2,Warden,2,Poison,1,Berserker,1,,,,,,,,,,
2,Thresh, Ezreal, Nautilus,Ocean,2,Warden,2,Glacial,1,Ranger,1,,,,,,,,,,
2,Thresh, Karma, Nautilus,Ocean,2,Warden,2,Lunar,1,Mystic,1,,,,,,,,,,
2,Thresh, Kindred, Nautilus,Ocean,2,Warden,2,Shadow,1,Inferno,1,Ranger,1,,,,,,,,
2,Thresh, Nautilus, Nocturne,Ocean,2,Warden,2,Steel,1,Assassin,1,,,,,,,,,,
2,Thresh, Nautilus, Qiyana_M,Ocean,2,Warden,2,Mountain,1,Assassin,1,,,,,,,,,,
2,Thresh, Nautilus, Qiyana_C,Ocean,2,Warden,2,Cloud,1,Assassin,1,,,,,,,,,,
2,Thresh, Nautilus, Qiyana_I,Ocean,2,Warden,2,Inferno,1,Assassin,1,,,,,,,,,,
2,Thresh, Nautilus, Sion,Ocean,2,Warden,2,Shadow,1,Berserker,1,,,,,,,,,,
2,Thresh, Nautilus, Sivir,Ocean,2,Warden,2,Desert,1,Blademaster,1,,,,,,,,,,
2,Thresh, Nautilus, Soraka,Ocean,2,Warden,2,Light,1,Mystic,1,,,,,,,,,,
2,Thresh, Nautilus, Veigar,Ocean,2,Warden,2,Shadow,1,Mage,1,,,,,,,,,,
2,Yasuo, Aatrox, Qiyana_C,Cloud,2,Blademaster,2,Light,1,Assassin,1,,,,,,,,,,
2,Yasuo, Qiyana_C, Sivir,Cloud,2,Blademaster,2,Assassin,1,Desert,1,,,,,,,,,,
2,Leona, Karma, Soraka,Lunar,2,Warden,1,Mystic,2,Light,1,,,,,,,,,,
2,Ornn, Warwick, Volibear,Electric,2,Warden,1,Glacial,2,Predator,1,Berserker,1,,,,,,,,
2,Ornn, Volibear, Ezreal,Electric,2,Warden,1,Glacial,2,Berserker,1,Ranger,1,,,,,,,,
2,Warwick, Braum, Thresh,Glacial,2,Predator,1,Warden,2,Ocean,1,,,,,,,,,,
2,Warwick, Braum, Nautilus,Glacial,2,Predator,1,Warden,2,Ocean,1,,,,,,,,,,
2,Warwick, Ezreal, Kindred,Glacial,2,Predator,1,Ranger,2,Shadow,1,Inferno,1,,,,,,,,
2,Braum, Ezreal, Kindred,Glacial,2,Warden,1,Ranger,2,Shadow,1,Inferno,1,,,,,,,,
2,Renekton, Yasuo, Sivir,Desert,2,Berserker,1,Cloud,1,Blademaster,2,,,,,,,,,,
2,Renekton, Aatrox, Sivir,Desert,2,Berserker,1,Light,1,Blademaster,2,,,,,,,,,,
2,Vladamir, Braum, Thresh,Ocean,2,Mage,1,Glacial,1,Warden,2,,,,,,,,,,
2,Vladamir, Braum, Nautilus,Ocean,2,Mage,1,Glacial,1,Warden,2,,,,,,,,,,
2,Warwick, Varus, Ezreal,Glacial,2,Predator,1,Inferno,1,Ranger,2,,,,,,,,,,
2,Braum, Varus, Ezreal,Glacial,2,Warden,1,Inferno,1,Ranger,2,,,,,,,,,,
2,Leona, Thresh, Nautilus,Lunar,1,Warden,3,Ocean,2,,,,,,,,,,,,
2,Nasus, Thresh, Nautilus,Light,1,Warden,3,Ocean,2,,,,,,,,,,,,
2,Ornn, Thresh, Nautilus,Electric,1,Warden,3,Ocean,2,,,,,,,,,,,,
2,Taliyah, Vladamir, Syndra,Mountain,1,Mage,3,Ocean,2,,,,,,,,,,,,
2,Braum, Thresh, Nautilus,Glacial,1,Warden,3,Ocean,2,,,,,,,,,,,,
2,Leona, Ornn, Volibear,Lunar,1,Warden,2,Electric,2,Glacial,1,Berserker,1,,,,,,,,
2,Leona, Vladamir, Thresh,Lunar,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Leona, Vladamir, Nautilus,Lunar,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Leona, Warwick, Braum,Lunar,1,Warden,2,Glacial,2,Predator,1,,,,,,,,,,
2,Leona, Braum, Volibear,Lunar,1,Warden,2,Glacial,2,Electric,1,Berserker,1,,,,,,,,
2,Leona, Braum, Ezreal,Lunar,1,Warden,2,Glacial,2,Ranger,1,,,,,,,,,,
2,Leona, Syndra, Thresh,Lunar,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Leona, Syndra, Nautilus,Lunar,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Leona, Thresh, Qiyana_O,Lunar,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Leona, Nautilus, Qiyana_O,Lunar,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Nasus, Ornn, Volibear,Light,1,Warden,2,Electric,2,Glacial,1,Berserker,1,,,,,,,,
2,Nasus, Vladamir, Thresh,Light,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Nasus, Vladamir, Nautilus,Light,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Nasus, Warwick, Braum,Light,1,Warden,2,Glacial,2,Predator,1,,,,,,,,,,
2,Nasus, Braum, Volibear,Light,1,Warden,2,Glacial,2,Electric,1,Berserker,1,,,,,,,,
2,Nasus, Braum, Ezreal,Light,1,Warden,2,Glacial,2,Ranger,1,,,,,,,,,,
2,Nasus, Syndra, Thresh,Light,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Nasus, Syndra, Nautilus,Light,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Nasus, Thresh, Qiyana_O,Light,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Nasus, Nautilus, Qiyana_O,Light,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Ornn, Vladamir, Thresh,Electric,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Ornn, Vladamir, Nautilus,Electric,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Ornn, Warwick, Braum,Electric,1,Warden,2,Glacial,2,Predator,1,,,,,,,,,,
2,Ornn, Braum, Ezreal,Electric,1,Warden,2,Glacial,2,Ranger,1,,,,,,,,,,
2,Ornn, Syndra, Thresh,Electric,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Ornn, Syndra, Nautilus,Electric,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Ornn, Thresh, Qiyana_O,Electric,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Ornn, Nautilus, Qiyana_O,Electric,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Vayne, Warwick, Ezreal,Light,1,Ranger,2,Glacial,2,Predator,1,,,,,,,,,,
2,Vayne, Braum, Ezreal,Light,1,Ranger,2,Glacial,2,Warden,1,,,,,,,,,,
2,Braum, Syndra, Thresh,Glacial,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Braum, Syndra, Nautilus,Glacial,1,Warden,2,Ocean,2,Mage,1,,,,,,,,,,
2,Braum, Thresh, Qiyana_O,Glacial,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Braum, Nautilus, Qiyana_O,Glacial,1,Warden,2,Ocean,2,Assassin,1,,,,,,,,,,
2,Yasuo, Azir, Sivir,Cloud,1,Blademaster,2,Desert,2,Summoner,1,,,,,,,,,,
2,Aatrox, Azir, Sivir,Light,1,Blademaster,2,Desert,2,Summoner,1,,,,,,,,,,
2,Vayne, Volibear, Ezreal,Light,1,Ranger,2,Electric,1,Glacial,2,Berserker,1,,,,,,,,
2,Varus, Volibear, Ezreal,Inferno,1,Ranger,2,Electric,1,Glacial,2,Berserker,1,,,,,,,,
2,Volibear, Ezreal, Kindred,Electric,1,Glacial,2,Berserker,1,Ranger,2,Shadow,1,Inferno,1,,,,,,
2,Diana, Thresh, Nautilus,Inferno,1,Assassin,1,Ocean,2,Warden,2,,,,,,,,,,
2,Ivern, Thresh, Nautilus,Woodland,1,Druid,1,Ocean,2,Warden,2,,,,,,,,,,
2,KogMaw, Thresh, Nautilus,Poison,1,Predator,1,Ocean,2,Warden,2,,,,,,,,,,
2,Maokai, Thresh, Nautilus,Woodland,1,Druid,1,Ocean,2,Warden,2,,,,,,,,,,
2,Renekton, Thresh, Nautilus,Desert,1,Berserker,1,Ocean,2,Warden,2,,,,,,,,,,
2,Taliyah, Thresh, Nautilus,Mountain,1,Mage,1,Ocean,2,Warden,2,,,,,,,,,,
2,Vayne, Thresh, Nautilus,Light,1,Ranger,1,Ocean,2,Warden,2,,,,,,,,,,
2,Warwick, Thresh, Nautilus,Glacial,1,Predator,1,Ocean,2,Warden,2,,,,,,,,,,
2,Zyra, Thresh, Nautilus,Inferno,1,Summoner,1,Ocean,2,Warden,2,,,,,,,,,,
2,Jax, Thresh, Nautilus,Light,1,Berserker,1,Ocean,2,Warden,2,,,,,,,,,,
2,Malzahar, Thresh, Nautilus,Shadow,1,Summoner,1,Ocean,2,Warden,2,,,,,,,,,,
2,Neeko, Thresh, Nautilus,Woodland,1,Druid,1,Ocean,2,Warden,2,,,,,,,,,,
2,RekSai, Thresh, Nautilus,Steel,1,Predator,1,Ocean,2,Warden,2,,,,,,,,,,
2,Senna, Thresh, Nautilus,Shadow,1,Soulbound,1,Ocean,2,Warden,2,,,,,,,,,,
2,Skarner, Thresh, Nautilus,Crystal,1,Predator,1,Ocean,2,Warden,2,,,,,,,,,,
2,Leblanc, Thresh, Nautilus,Woodland,1,Mage,1,Assassin,1,Ocean,2,Warden,2,,,,,,,,
1,Diana, Kindred, Qiyana_I,Inferno,3,Assassin,2,Shadow,1,Ranger,1,,,,,,,,,,
1,Diana, Zyra, Qiyana_I,Inferno,3,Assassin,2,Summoner,1,,,,,,,,,,,,
1,Diana, Varus, Qiyana_I,Inferno,3,Assassin,2,Ranger,1,,,,,,,,,,,,
1,Vladamir, Syndra, Thresh,Ocean,3,Mage,2,Warden,1,,,,,,,,,,,,
1,Vladamir, Syndra, Nautilus,Ocean,3,Mage,2,Warden,1,,,,,,,,,,,,
1,Vladamir, Syndra, Qiyana_O,Ocean,3,Mage,2,Assassin,1,,,,,,,,,,,,
1,Diana, Zyra, Varus,Inferno,3,Assassin,1,Summoner,1,Ranger,1,,,,,,,,,,
1,Diana, Zyra, Kindred,Inferno,3,Assassin,1,Summoner,1,Shadow,1,Ranger,1,,,,,,,,
1,Nasus, Vayne, Jax,Light,3,Warden,1,Ranger,1,Berserker,1,,,,,,,,,,
1,Nasus, Vayne, Aatrox,Light,3,Warden,1,Ranger,1,Blademaster,1,,,,,,,,,,
1,Nasus, Vayne, Soraka,Light,3,Warden,1,Ranger,1,Mystic,1,,,,,,,,,,
1,Nasus, Jax, Aatrox,Light,3,Warden,1,Berserker,1,Blademaster,1,,,,,,,,,,
1,Nasus, Jax, Soraka,Light,3,Warden,1,Berserker,1,Mystic,1,,,,,,,,,,
1,Nasus, Aatrox, Soraka,Light,3,Warden,1,Blademaster,1,Mystic,1,,,,,,,,,,
1,Renekton, Azir, Sivir,Desert,3,Berserker,1,Summoner,1,Blademaster,1,,,,,,,,,,
1,Vayne, Jax, Aatrox,Light,3,Ranger,1,Berserker,1,Blademaster,1,,,,,,,,,,
1,Vayne, Jax, Soraka,Light,3,Ranger,1,Berserker,1,Mystic,1,,,,,,,,,,
1,Vayne, Aatrox, Soraka,Light,3,Ranger,1,Blademaster,1,Mystic,1,,,,,,,,,,
1,Vladamir, Thresh, Qiyana_O,Ocean,3,Mage,1,Warden,1,Assassin,1,,,,,,,,,,
1,Vladamir, Nautilus, Qiyana_O,Ocean,3,Mage,1,Warden,1,Assassin,1,,,,,,,,,,
1,Warwick, Braum, Volibear,Glacial,3,Predator,1,Warden,1,Electric,1,Berserker,1,,,,,,,,
1,Warwick, Braum, Ezreal,Glacial,3,Predator,1,Warden,1,Ranger,1,,,,,,,,,,
1,Warwick, Volibear, Ezreal,Glacial,3,Predator,1,Electric,1,Berserker,1,Ranger,1,,,,,,,,
1,Zyra, Varus, Qiyana_I,Inferno,3,Summoner,1,Ranger,1,Assassin,1,,,,,,,,,,
1,Zyra, Kindred, Qiyana_I,Inferno,3,Summoner,1,Shadow,1,Ranger,1,Assassin,1,,,,,,,,
1,Braum, Volibear, Ezreal,Glacial,3,Warden,1,Electric,1,Berserker,1,Ranger,1,,,,,,,,
1,Jax, Aatrox, Soraka,Light,3,Berserker,1,Blademaster,1,Mystic,1,,,,,,,,,,
1,Malzahar, Senna, Kindred,Shadow,3,Summoner,1,Soulbound,1,Inferno,1,Ranger,1,,,,,,,,
1,Malzahar, Senna, Sion,Shadow,3,Summoner,1,Soulbound,1,Berserker,1,,,,,,,,,,
1,Malzahar, Senna, Veigar,Shadow,3,Summoner,1,Soulbound,1,Mage,1,,,,,,,,,,
1,Malzahar, Kindred, Sion,Shadow,3,Summoner,1,Inferno,1,Ranger,1,Berserker,1,,,,,,,,
1,Malzahar, Kindred, Veigar,Shadow,3,Summoner,1,Inferno,1,Ranger,1,Mage,1,,,,,,,,
1,Malzahar, Sion, Veigar,Shadow,3,Summoner,1,Berserker,1,Mage,1,,,,,,,,,,
1,Senna, Kindred, Sion,Shadow,3,Soulbound,1,Inferno,1,Ranger,1,Berserker,1,,,,,,,,
1,Senna, Kindred, Veigar,Shadow,3,Soulbound,1,Inferno,1,Ranger,1,Mage,1,,,,,,,,
1,Senna, Sion, Veigar,Shadow,3,Soulbound,1,Berserker,1,Mage,1,,,,,,,,,,
1,Syndra, Thresh, Qiyana_O,Ocean,3,Mage,1,Warden,1,Assassin,1,,,,,,,,,,
1,Syndra, Nautilus, Qiyana_O,Ocean,3,Mage,1,Warden,1,Assassin,1,,,,,,,,,,
1,Kindred, Sion, Veigar,Shadow,3,Inferno,1,Ranger,1,Berserker,1,Mage,1,,,,,,,,
1,Varus, Ezreal, Kindred,Inferno,2,Ranger,3,Glacial,1,Shadow,1,,,,,,,,,,
1,Varus, Kindred, Sion,Inferno,2,Ranger,2,Shadow,2,Berserker,1,,,,,,,,,,
1,Varus, Kindred, Veigar,Inferno,2,Ranger,2,Shadow,2,Mage,1,,,,,,,,,,
1,Taliyah, Leblanc, Qiyana_M,Mountain,2,Mage,2,Woodland,1,Assassin,2,,,,,,,,,,
1,Vladamir, Leblanc, Qiyana_O,Ocean,2,Mage,2,Woodland,1,Assassin,2,,,,,,,,,,
1,Ivern, KogMaw, Maokai,Woodland,2,Druid,2,Poison,1,Predator,1,,,,,,,,,,
1,Ivern, KogMaw, Neeko,Woodland,2,Druid,2,Poison,1,Predator,1,,,,,,,,,,
1,Ivern, Leona, Maokai,Woodland,2,Druid,2,Lunar,1,Warden,1,,,,,,,,,,
1,Ivern, Leona, Neeko,Woodland,2,Druid,2,Lunar,1,Warden,1,,,,,,,,,,
1,Ivern, Maokai, Nasus,Woodland,2,Druid,2,Light,1,Warden,1,,,,,,,,,,
1,Ivern, Maokai, Ornn,Woodland,2,Druid,2,Electric,1,Warden,1,,,,,,,,,,
1,Ivern, Maokai, Renekton,Woodland,2,Druid,2,Desert,1,Berserker,1,,,,,,,,,,
1,Ivern, Maokai, Taliyah,Woodland,2,Druid,2,Mountain,1,Mage,1,,,,,,,,,,
1,Ivern, Maokai, Vayne,Woodland,2,Druid,2,Light,1,Ranger,1,,,,,,,,,,
1,Ivern, Maokai, Vladamir,Woodland,2,Druid,2,Ocean,1,Mage,1,,,,,,,,,,
1,Ivern, Maokai, Warwick,Woodland,2,Druid,2,Glacial,1,Predator,1,,,,,,,,,,
1,Ivern, Maokai, Zyra,Woodland,2,Druid,2,Inferno,1,Summoner,1,,,,,,,,,,
1,Ivern, Maokai, Braum,Woodland,2,Druid,2,Glacial,1,Warden,1,,,,,,,,,,
1,Ivern, Maokai, Jax,Woodland,2,Druid,2,Light,1,Berserker,1,,,,,,,,,,
1,Ivern, Maokai, Malzahar,Woodland,2,Druid,2,Shadow,1,Summoner,1,,,,,,,,,,
1,Ivern, Maokai, RekSai,Woodland,2,Druid,2,Steel,1,Predator,1,,,,,,,,,,
1,Ivern, Maokai, Senna,Woodland,2,Druid,2,Shadow,1,Soulbound,1,,,,,,,,,,
1,Ivern, Maokai, Skarner,Woodland,2,Druid,2,Crystal,1,Predator,1,,,,,,,,,,
1,Ivern, Maokai, Syndra,Woodland,2,Druid,2,Ocean,1,Mage,1,,,,,,,,,,
1,Ivern, Maokai, Thresh,Woodland,2,Druid,2,Ocean,1,Warden,1,,,,,,,,,,
1,Ivern, Maokai, Varus,Woodland,2,Druid,2,Inferno,1,Ranger,1,,,,,,,,,,
1,Ivern, Maokai, Volibear,Woodland,2,Druid,2,Electric,1,Glacial,1,Berserker,1,,,,,,,,
1,Ivern, Maokai, Yasuo,Woodland,2,Druid,2,Cloud,1,Blademaster,1,,,,,,,,,,
1,Ivern, Maokai, Aatrox,Woodland,2,Druid,2,Light,1,Blademaster,1,,,,,,,,,,
1,Ivern, Maokai, Azir,Woodland,2,Druid,2,Desert,1,Summoner,1,,,,,,,,,,
1,Ivern, Maokai, Dr. Mundo,Woodland,2,Druid,2,Poison,1,Berserker,1,,,,,,,,,,
1,Ivern, Maokai, Ezreal,Woodland,2,Druid,2,Glacial,1,Ranger,1,,,,,,,,,,
1,Ivern, Maokai, Karma,Woodland,2,Druid,2,Lunar,1,Mystic,1,,,,,,,,,,
1,Ivern, Maokai, Kindred,Woodland,2,Druid,2,Shadow,1,Inferno,1,Ranger,1,,,,,,,,
1,Ivern, Maokai, Nautilus,Woodland,2,Druid,2,Ocean,1,Warden,1,,,,,,,,,,
1,Ivern, Maokai, Nocturne,Woodland,2,Druid,2,Steel,1,Assassin,1,,,,,,,,,,
1,Ivern, Maokai, Qiyana_M,Woodland,2,Druid,2,Mountain,1,Assassin,1,,,,,,,,,,
1,Ivern, Maokai, Qiyana_O,Woodland,2,Druid,2,Ocean,1,Assassin,1,,,,,,,,,,
1,Ivern, Maokai, Qiyana_C,Woodland,2,Druid,2,Cloud,1,Assassin,1,,,,,,,,,,
1,Ivern, Maokai, Qiyana_I,Woodland,2,Druid,2,Inferno,1,Assassin,1,,,,,,,,,,
1,Ivern, Maokai, Sion,Woodland,2,Druid,2,Shadow,1,Berserker,1,,,,,,,,,,
1,Ivern, Maokai, Sivir,Woodland,2,Druid,2,Desert,1,Blademaster,1,,,,,,,,,,
1,Ivern, Maokai, Soraka,Woodland,2,Druid,2,Light,1,Mystic,1,,,,,,,,,,
1,Ivern, Maokai, Veigar,Woodland,2,Druid,2,Shadow,1,Mage,1,,,,,,,,,,
1,Ivern, Nasus, Neeko,Woodland,2,Druid,2,Light,1,Warden,1,,,,,,,,,,
1,Ivern, Ornn, Neeko,Woodland,2,Druid,2,Electric,1,Warden,1,,,,,,,,,,
1,Ivern, Renekton, Neeko,Woodland,2,Druid,2,Desert,1,Berserker,1,,,,,,,,,,
1,Ivern, Taliyah, Neeko,Woodland,2,Druid,2,Mountain,1,Mage,1,,,,,,,,,,
1,Ivern, Vayne, Neeko,Woodland,2,Druid,2,Light,1,Ranger,1,,,,,,,,,,
1,Ivern, Vladamir, Neeko,Woodland,2,Druid,2,Ocean,1,Mage,1,,,,,,,,,,
1,Ivern, Warwick, Neeko,Woodland,2,Druid,2,Glacial,1,Predator,1,,,,,,,,,,
1,Ivern, Zyra, Neeko,Woodland,2,Druid,2,Inferno,1,Summoner,1,,,,,,,,,,
1,Ivern, Braum, Neeko,Woodland,2,Druid,2,Glacial,1,Warden,1,,,,,,,,,,
1,Ivern, Jax, Neeko,Woodland,2,Druid,2,Light,1,Berserker,1,,,,,,,,,,
1,Ivern, Malzahar, Neeko,Woodland,2,Druid,2,Shadow,1,Summoner,1,,,,,,,,,,
1,Ivern, Neeko, RekSai,Woodland,2,Druid,2,Steel,1,Predator,1,,,,,,,,,,
1,Ivern, Neeko, Senna,Woodland,2,Druid,2,Shadow,1,Soulbound,1,,,,,,,,,,
1,Ivern, Neeko, Skarner,Woodland,2,Druid,2,Crystal,1,Predator,1,,,,,,,,,,
1,Ivern, Neeko, Syndra,Woodland,2,Druid,2,Ocean,1,Mage,1,,,,,,,,,,
1,Ivern, Neeko, Thresh,Woodland,2,Druid,2,Ocean,1,Warden,1,,,,,,,,,,
1,Ivern, Neeko, Varus,Woodland,2,Druid,2,Inferno,1,Ranger,1,,,,,,,,,,
1,Ivern, Neeko, Volibear,Woodland,2,Druid,2,Electric,1,Glacial,1,Berserker,1,,,,,,,,
1,Ivern, Neeko, Yasuo,Woodland,2,Druid,2,Cloud,1,Blademaster,1,,,,,,,,,,
1,Ivern, Neeko, Aatrox,Woodland,2,Druid,2,Light,1,Blademaster,1,,,,,,,,,,
1,Ivern, Neeko, Azir,Woodland,2,Druid,2,Desert,1,Summoner,1,,,,,,,,,,
1,Ivern, Neeko, Dr. Mundo,Woodland,2,Druid,2,Poison,1,Berserker,1,,,,,,,,,,
1,Ivern, Neeko, Ezreal,Woodland,2,Druid,2,Glacial,1,Ranger,1,,,,,,,,,,
1,Ivern, Neeko, Karma,Woodland,2,Druid,2,Lunar,1,Mystic,1,,,,,,,,,,
1,Ivern, Neeko, Kindred,Woodland,2,Druid,2,Shadow,1,Inferno,1,Ranger,1,,,,,,,,
1,Ivern, Neeko, Nautilus,Woodland,2,Druid,2,Ocean,1,Warden,1,,,,,,,,,,
1,Ivern, Neeko, Nocturne,Woodland,2,Druid,2,Steel,1,Assassin,1,,,,,,,,,,
1,Ivern, Neeko, Qiyana_M,Woodland,2,Druid,2,Mountain,1,Assassin,1,,,,,,,,,,
1,Ivern, Neeko, Qiyana_O,Woodland,2,Druid,2,Ocean,1,Assassin,1,,,,,,,,,,
1,Ivern, Neeko, Qiyana_C,Woodland,2,Druid,2,Cloud,1,Assassin,1,,,,,,,,,,
1,Ivern, Neeko, Qiyana_I,Woodland,2,Druid,2,Inferno,1,Assassin,1,,,,,,,,,,
1,Ivern, Neeko, Sion,Woodland,2,Druid,2,Shadow,1,Berserker,1,,,,,,,,,,
1,Ivern, Neeko, Sivir,Woodland,2,Druid,2,Desert,1,Blademaster,1,,,,,,,,,,
1,Ivern, Neeko, Soraka,Woodland,2,Druid,2,Light,1,Mystic,1,,,,,,,,,,
1,Ivern, Neeko, Veigar,Woodland,2,Druid,2,Shadow,1,Mage,1,,,,,,,,,,
1,Maokai, Nasus, Neeko,Woodland,2,Druid,2,Light,1,Warden,1,,,,,,,,,,
1,Maokai, Ornn, Neeko,Woodland,2,Druid,2,Electric,1,Warden,1,,,,,,,,,,
1,Maokai, Renekton, Neeko,Woodland,2,Druid,2,Desert,1,Berserker,1,,,,,,,,,,
1,Maokai, Taliyah, Neeko,Woodland,2,Druid,2,Mountain,1,Mage,1,,,,,,,,,,
1,Maokai, Vayne, Neeko,Woodland,2,Druid,2,Light,1,Ranger,1,,,,,,,,,,
1,Maokai, Vladamir, Neeko,Woodland,2,Druid,2,Ocean,1,Mage,1,,,,,,,,,,
1,Maokai, Warwick, Neeko,Woodland,2,Druid,2,Glacial,1,Predator,1,,,,,,,,,,
1,Maokai, Zyra, Neeko,Woodland,2,Druid,2,Inferno,1,Summoner,1,,,,,,,,,,
1,Maokai, Braum, Neeko,Woodland,2,Druid,2,Glacial,1,Warden,1,,,,,,,,,,
1,Maokai, Jax, Neeko,Woodland,2,Druid,2,Light,1,Berserker,1,,,,,,,,,,
1,Maokai, Malzahar, Neeko,Woodland,2,Druid,2,Shadow,1,Summoner,1,,,,,,,,,,
1,Maokai, Neeko, RekSai,Woodland,2,Druid,2,Steel,1,Predator,1,,,,,,,,,,
1,Maokai, Neeko, Senna,Woodland,2,Druid,2,Shadow,1,Soulbound,1,,,,,,,,,,
1,Maokai, Neeko, Skarner,Woodland,2,Druid,2,Crystal,1,Predator,1,,,,,,,,,,
1,Maokai, Neeko, Syndra,Woodland,2,Druid,2,Ocean,1,Mage,1,,,,,,,,,,
1,Maokai, Neeko, Thresh,Woodland,2,Druid,2,Ocean,1,Warden,1,,,,,,,,,,
1,Maokai, Neeko, Varus,Woodland,2,Druid,2,Inferno,1,Ranger,1,,,,,,,,,,
1,Maokai, Neeko, Volibear,Woodland,2,Druid,2,Electric,1,Glacial,1,Berserker,1,,,,,,,,
1,Maokai, Neeko, Yasuo,Woodland,2,Druid,2,Cloud,1,Blademaster,1,,,,,,,,,,
1,Maokai, Neeko, Aatrox,Woodland,2,Druid,2,Light,1,Blademaster,1,,,,,,,,,,
1,Maokai, Neeko, Azir,Woodland,2,Druid,2,Desert,1,Summoner,1,,,,,,,,,,
1,Maokai, Neeko, Dr. Mundo,Woodland,2,Druid,2,Poison,1,Berserker,1,,,,,,,,,,
1,Maokai, Neeko, Ezreal,Woodland,2,Druid,2,Glacial,1,Ranger,1,,,,,,,,,,
