0,Vayne, Neeko,Light,1,Ranger,1,Woodland,1,Druid,1,,,,
0,Vayne, RekSai,Light,1,Ranger,1,Steel,1,Predator,1,,,,
0,Vayne, Senna,Light,1,Ranger,1,Shadow,1,Soulbound,1,,,,
0,Vayne, Skarner,Light,1,Ranger,1,Crystal,1,Predator,1,,,,
0,Vayne, Syndra,Light,1,Ranger,1,Ocean,1,Mage,1,,,,
0,Vayne, Thresh,Light,1,Ranger,1,Ocean,1,Warden,1,,,,
0,Vayne, Volibear,Light,1,Ranger,1,Electric,1,Glacial,1,Berserker,1,,
0,Vayne, Yasuo,Light,1,Ranger,1,Cloud,1,Blademaster,1,,,,
0,Vladamir, Warwick,Ocean,1,Mage,1,Glacial,1,Predator,1,,,,
0,Vladamir, Zyra,Ocean,1,Mage,1,Inferno,1,Summoner,1,,,,
0,Vladamir, Braum,Ocean,1,Mage,1,Glacial,1,Warden,1,,,,
0,Vladamir, Jax,Ocean,1,Mage,1,Light,1,Berserker,1,,,,
0,Vladamir, Leblanc,Ocean,1,Mage,2,Woodland,1,Assassin,1,,,,
0,Vladamir, Malzahar,Ocean,1,Mage,1,Shadow,1,Summoner,1,,,,
0,Vladamir, Neeko,Ocean,1,Mage,1,Woodland,1,Druid,1,,,,
0,Vladamir, RekSai,Ocean,1,Mage,1,Steel,1,Predator,1,,,,
0,Vladamir, Senna,Ocean,1,Mage,1,Shadow,1,Soulbound,1,,,,
0,Vladamir, Skarner,Ocean,1,Mage,1,Crystal,1,Predator,1,,,,
0,Vladamir, Varus,Ocean,1,Mage,1,Inferno,1,Ranger,1,,,,
0,Vladamir, Volibear,Ocean,1,Mage,1,Electric,1,Glacial,1,Berserker,1,,
0,Vladamir, Yasuo,Ocean,1,Mage,1,Cloud,1,Blademaster,1,,,,
0,Warwick, Zyra,Glacial,1,Predator,1,Inferno,1,Summoner,1,,,,
0,Warwick, Jax,Glacial,1,Predator,1,Light,1,Berserker,1,,,,
0,Warwick, Leblanc,Glacial,1,Predator,1,Woodland,1,Mage,1,Assassin,1,,
0,Warwick, Malzahar,Glacial,1,Predator,1,Shadow,1,Summoner,1,,,,
0,Warwick, Neeko,Glacial,1,Predator,1,Woodland,1,Druid,1,,,,
0,Warwick, RekSai,Glacial,1,Predator,2,Steel,1,,,,,,
0,Warwick, Senna,Glacial,1,Predator,1,Shadow,1,Soulbound,1,,,,
0,Warwick, Skarner,Glacial,1,Predator,2,Crystal,1,,,,,,
0,Warwick, Syndra,Glacial,1,Predator,1,Ocean,1,Mage,1,,,,
0,Warwick, Thresh,Glacial,1,Predator,1,Ocean,1,Warden,1,,,,
0,Warwick, Varus,Glacial,1,Predator,1,Inferno,1,Ranger,1,,,,
0,Warwick, Yasuo,Glacial,1,Predator,1,Cloud,1,Blademaster,1,,,,
0,Zyra, Braum,Inferno,1,Summoner,1,Glacial,1,Warden,1,,,,
0,Zyra, Jax,Inferno,1,Summoner,1,Light,1,Berserker,1,,,,
0,Zyra, Leblanc,Inferno,1,Summoner,1,Woodland,1,Mage,1,Assassin,1,,
0,Zyra, Malzahar,Inferno,1,Summoner,2,Shadow,1,,,,,,
0,Zyra, Neeko,Inferno,1,Summoner,1,Woodland,1,Druid,1,,,,
0,Zyra, RekSai,Inferno,1,Summoner,1,Steel,1,Predator,1,,,,
0,Zyra, Senna,Inferno,1,Summoner,1,Shadow,1,Soulbound,1,,,,
0,Zyra, Skarner,Inferno,1,Summoner,1,Crystal,1,Predator,1,,,,
0,Zyra, Syndra,Inferno,1,Summoner,1,Ocean,1,Mage,1,,,,
0,Zyra, Thresh,Inferno,1,Summoner,1,Ocean,1,Warden,1,,,,
0,Zyra, Varus,Inferno,2,Summoner,1,Ranger,1,,,,,,
0,Zyra, Volibear,Inferno,1,Summoner,1,Electric,1,Glacial,1,Berserker,1,,
0,Zyra, Yasuo,Inferno,1,Summoner,1,Cloud,1,Blademaster,1,,,,
0,Braum, Jax,Glacial,1,Warden,1,Light,1,Berserker,1,,,,
0,Braum, Leblanc,Glacial,1,Warden,1,Woodland,1,Mage,1,Assassin,1,,
0,Braum, Malzahar,Glacial,1,Warden,1,Shadow,1,Summoner,1,,,,
0,Braum, Neeko,Glacial,1,Warden,1,Woodland,1,Druid,1,,,,
0,Braum, RekSai,Glacial,1,Warden,1,Steel,1,Predator,1,,,,
0,Braum, Senna,Glacial,1,Warden,1,Shadow,1,Soulbound,1,,,,
0,Braum, Skarner,Glacial,1,Warden,1,Crystal,1,Predator,1,,,,
0,Braum, Syndra,Glacial,1,Warden,1,Ocean,1,Mage,1,,,,
0,Braum, Varus,Glacial,1,Warden,1,Inferno,1,Ranger,1,,,,
0,Braum, Yasuo,Glacial,1,Warden,1,Cloud,1,Blademaster,1,,,,
0,Jax, Leblanc,Light,1,Berserker,1,Woodland,1,Mage,1,Assassin,1,,
0,Jax, Malzahar,Light,1,Berserker,1,Shadow,1,Summoner,1,,,,
0,Jax, Neeko,Light,1,Berserker,1,Woodland,1,Druid,1,,,,
0,Jax, RekSai,Light,1,Berserker,1,Steel,1,Predator,1,,,,
0,Jax, Senna,Light,1,Berserker,1,Shadow,1,Soulbound,1,,,,
0,Jax, Skarner,Light,1,Berserker,1,Crystal,1,Predator,1,,,,
0,Jax, Syndra,Light,1,Berserker,1,Ocean,1,Mage,1,,,,
0,Jax, Thresh,Light,1,Berserker,1,Ocean,1,Warden,1,,,,
0,Jax, Varus,Light,1,Berserker,1,Inferno,1,Ranger,1,,,,
0,Jax, Volibear,Light,1,Berserker,2,Electric,1,Glacial,1,,,,
0,Jax, Yasuo,Light,1,Berserker,1,Cloud,1,Blademaster,1,,,,
0,Leblanc, Malzahar,Woodland,1,Mage,1,Assassin,1,Shadow,1,Summoner,1,,
0,Leblanc, Neeko,Woodland,2,Mage,1,Assassin,1,Druid,1,,,,
0,Leblanc, RekSai,Woodland,1,Mage,1,Assassin,1,Steel,1,Predator,1,,
0,Leblanc, Senna,Woodland,1,Mage,1,Assassin,1,Shadow,1,Soulbound,1,,
0,Leblanc, Skarner,Woodland,1,Mage,1,Assassin,1,Crystal,1,Predator,1,,
0,Leblanc, Syndra,Woodland,1,Mage,2,Assassin,1,Ocean,1,,,,
0,Leblanc, Thresh,Woodland,1,Mage,1,Assassin,1,Ocean,1,Warden,1,,
0,Leblanc, Varus,Woodland,1,Mage,1,Assassin,1,Inferno,1,Ranger,1,,
0,Leblanc, Volibear,Woodland,1,Mage,1,Assassin,1,Electric,1,Glacial,1,Berserker,1
0,Leblanc, Yasuo,Woodland,1,Mage,1,Assassin,1,Cloud,1,Blademaster,1,,
0,Malzahar, Neeko,Shadow,1,Summoner,1,Woodland,1,Druid,1,,,,
0,Malzahar, RekSai,Shadow,1,Summoner,1,Steel,1,Predator,1,,,,
0,Malzahar, Senna,Shadow,2,Summoner,1,Soulbound,1,,,,,,
0,Malzahar, Skarner,Shadow,1,Summoner,1,Crystal,1,Predator,1,,,,
0,Malzahar, Syndra,Shadow,1,Summoner,1,Ocean,1,Mage,1,,,,
0,Malzahar, Thresh,Shadow,1,Summoner,1,Ocean,1,Warden,1,,,,
0,Malzahar, Varus,Shadow,1,Summoner,1,Inferno,1,Ranger,1,,,,
0,Malzahar, Volibear,Shadow,1,Summoner,1,Electric,1,Glacial,1,Berserker,1,,
0,Malzahar, Yasuo,Shadow,1,Summoner,1,Cloud,1,Blademaster,1,,,,
0,Neeko, RekSai,Woodland,1,Druid,1,Steel,1,Predator,1,,,,
0,Neeko, Senna,Woodland,1,Druid,1,Shadow,1,Soulbound,1,,,,
0,Neeko, Skarner,Woodland,1,Druid,1,Crystal,1,Predator,1,,,,
0,Neeko, Syndra,Woodland,1,Druid,1,Ocean,1,Mage,1,,,,
0,Neeko, Thresh,Woodland,1,Druid,1,Ocean,1,Warden,1,,,,
0,Neeko, Varus,Woodland,1,Druid,1,Inferno,1,Ranger,1,,,,
0,Neeko, Volibear,Woodland,1,Druid,1,Electric,1,Glacial,1,Berserker,1,,
0,Neeko, Yasuo,Woodland,1,Druid,1,Cloud,1,Blademaster,1,,,,
0,RekSai, Senna,Steel,1,Predator,1,Shadow,1,Soulbound,1,,,,
0,RekSai, Skarner,Steel,1,Predator,2,Crystal,1,,,,,,
0,RekSai, Syndra,Steel,1,Predator,1,Ocean,1,Mage,1,,,,
0,RekSai, Thresh,Steel,1,Predator,1,Ocean,1,Warden,1,,,,
0,RekSai, Varus,Steel,1,Predator,1,Inferno,1,Ranger,1,,,,
0,RekSai, Volibear,Steel,1,Predator,1,Electric,1,Glacial,1,Berserker,1,,
0,RekSai, Yasuo,Steel,1,Predator,1,Cloud,1,Blademaster,1,,,,
0,Senna, Skarner,Shadow,1,Soulbound,1,Crystal,1,Predator,1,,,,
0,Senna, Syndra,Shadow,1,Soulbound,1,Ocean,1,Mage,1,,,,
0,Senna, Thresh,Shadow,1,Soulbound,1,Ocean,1,Warden,1,,,,
0,Senna, Varus,Shadow,1,Soulbound,1,Inferno,1,Ranger,1,,,,
0,Senna, Volibear,Shadow,1,Soulbound,1,Electric,1,Glacial,1,Berserker,1,,
0,Senna, Yasuo,Shadow,1,Soulbound,1,Cloud,1,Blademaster,1,,,,
0,Skarner, Syndra,Crystal,1,Predator,1,Ocean,1,Mage,1,,,,
0,Skarner, Thresh,Crystal,1,Predator,1,Ocean,1,Warden,1,,,,
0,Skarner, Varus,Crystal,1,Predator,1,Inferno,1,Ranger,1,,,,
0,Skarner, Volibear,Crystal,1,Predator,1,Electric,1,Glacial,1,Berserker,1,,
0,Skarner, Yasuo,Crystal,1,Predator,1,Cloud,1,Blademaster,1,,,,
0,Syndra, Varus,Ocean,1,Mage,1,Inferno,1,Ranger,1,,,,
0,Syndra, Volibear,Ocean,1,Mage,1,Electric,1,Glacial,1,Berserker,1,,
0,Syndra, Yasuo,Ocean,1,Mage,1,Cloud,1,Blademaster,1,,,,
0,Thresh, Varus,Ocean,1,Warden,1,Inferno,1,Ranger,1,,,,
0,Thresh, Volibear,Ocean,1,Warden,1,Electric,1,Glacial,1,Berserker,1,,
0,Thresh, Yasuo,Ocean,1,Warden,1,Cloud,1,Blademaster,1,,,,
0,Varus, Volibear,Inferno,1,Ranger,1,Electric,1,Glacial,1,Berserker,1,,
0,Varus, Yasuo,Inferno,1,Ranger,1,Cloud,1,Blademaster,1,,,,
0,Volibear, Yasuo,Electric,1,Glacial,1,Berserker,1,Cloud,1,Blademaster,1,,
