-0.64018382,0.41825006,0.35058125,0.74180899,-0.39796043,0.02480319,-0.00882799,-0.64627046,-0.21954763,-0.3306244,0.90319093,-0.92257188,0.82188929,-0.5266206,-0.4910631,-0.00826958,0.51552174,-0.38086012,-0.59925032,-0.01837454,-0.84830613,0.83036505,-0.84568461,0.70940178,0.30999214,0.33199406,-0.42670352,-0.74240945,-0.92395604,-0.15507112,-0.87879141,0.14379043,0.46802033,0.70081414,0.68690427,-0.20589629,-0.48036862,-0.86622063,0.71860189,0.99986547,-0.11212016,0.71345651,-0.89792993,-0.49841394,0.93724288,0.49878955,-0.66109123,-0.6247316,
-0.80063372,0.49140648,0.87510567,-0.57196913,0.62052656,0.00407671,-0.41367916,-0.68509629,-0.6349045,-0.72460184,-0.70623982,-0.64815595,-0.74548827,-0.03465126,0.03400432,-0.86545323,0.14566406,0.18579174,-0.82592266,0.47944925,-0.26788498,0.13082482,-0.68297403,-0.20016476,0.2882605,0.63871862,0.51947211,-0.38096893,0.29194369,-0.39410976,-0.78549365,-0.89094023,-0.09248071,-0.82674289,-0.46083,-0.08193009,0.0062794,-0.39128408,-0.11471828,0.21667865,-0.01087475,0.04592033,-0.55066154,-0.49979145,0.2074625,0.18512551,0.73785729,-0.51378624
0.50582604,0.00902172,0.28721555,-0.14514578,0.17521807,-0.62300947,-0.7938311,-0.95458101,0.80665477,0.32488676,0.538844,0.3056255,0.39278742,0.06322227,-0.79063724,0.79567884,-0.57276821,-0.8209376,-0.37907885,-0.58849767,0.50220544,-0.95611409,-0.86056467,-0.13056958,0.71251598,-0.40683432,0.59141406,0.7663801,0.20895459,-0.50070456,0.98001941,-0.98841857,0.17505197,0.22107117,0.89159118,0.13083203,-0.30825702,-0.51161083,-0.60855341,0.31891902,-0.21615577,0.54799353,0.95758169,0.36642121,0.64823686,0.57966823,-0.1761134,0.57767862
0.13500497,0.28726757,-0.40931564,0.78795936,0.35014001,-0.53048005,0.30290565,0.27478135,0.74545722,-0.77965266,0.69980174,0.29653488,-0.12203684,-0.00848013,-0.1166234,0.33201327,0.56268589,-0.82554864,0.26109739,-0.16954229,-0.70445334,0.51408493,-0.91540544,0.36261392,-0.80776346,0.25116349,0.54767041,0.00745351,0.67459023,0.24683077,0.81218203,-0.36450478,0.2825488,0.87469896,-0.40577509,0.30724514,-0.49580545,-0.29580807,-0.14698485,0.11948193,0.50782202,-0.25510109,-0.38756366,-0.94339613,0.65788415,0.43104582,0.63139653,0.63971143
0.02175257,-0.66123094,0.97136259,-0.12663498,0.36739182,0.13192045,-0.51115673,-0.90347099,-0.44670632,-0.24858532,-0.30364152,0.23529932,-0.3517686,-0.26576905,0.30521416,0.8078925,-0.38302455,0.75972977,0.35123457,-0.35491268,0.34640721,0.92949989,0.40237735,-0.00375134,0.57131859,-0.77262364,0.4315918,0.89071417,0.85513094,0.16831166,0.12718937,-0.74480556,-0.85226654,-0.41346857,0.71946898,-0.7564413,0.90694777,0.59442534,0.32508941,0.71637952,-0.24579889,0.57889689,0.37918159,0.01191314,0.09829969,-0.76400947,0.38250555,-0.83695003
-6.25793496e-02,8.99957798e-01,3.90552743e-01,6.42929475e-01,-8.13581641e-01,-4.63305252e-01,4.22647089e-01,-3.93154079e-01,3.49845189e-01,7.47774581e-01,-8.58476341e-01,-6.35312760e-01,4.66797610e-01,-6.58464809e-01,2.10247203e-01,-6.52363263e-01,-4.94728199e-01,8.51073141e-03,5.56160521e-04,9.64050295e-01,2.39981652e-01,-3.64074434e-01,4.17373382e-01,7.49797641e-01,-3.05705501e-01,-8.79745529e-01,-9.29244688e-01,5.44830527e-01,2.82981607e-01,-5.66299468e-01,-5.33906625e-01,5.91174733e-01,-8.57739383e-01,-4.03749882e-02,1.46058627e-01,-4.61482924e-02,-7.20173932e-01,2.55931899e-01,-2.58075303e-01,5.78017266e-01,-9.50865757e-01,-3.53458072e-01,7.16817597e-02,-4.28014896e-01,-1.66030509e-01,-3.64592216e-01,-9.86299061e-01,-3.76884785e-01
-0.71621821,-0.66995093,-0.78818165,0.7506384,0.65521946,-0.90666818,-0.83513833,-0.20184166,0.48508936,-0.40488664,0.50642806,-0.22525008,0.76637897,-0.60897707,-0.96575093,-0.08179298,0.28268096,0.86392729,0.13332685,-0.60494935,-0.91291031,0.41107731,0.42506673,0.46151088,-0.82739983,0.57915038,-0.94381983,0.97293384,-0.1681012,-0.79645008,-0.39615906,0.42926502,-0.46878561,0.52376124,-0.36380937,-0.44574107,-0.74251067,0.20175814,0.16497056,0.26109033,0.07693815,0.13032336,-0.165746,0.26363605,0.84342862,0.98478653,-0.98872051,-0.35295405
0.96456512,-0.51511302,0.9523659,-0.24969577,-0.34489115,0.86507071,-0.6658584,0.59708187,-0.61910456,-0.05045829,-0.14010258,-0.88025145,0.88762151,0.8865028,-0.92494463,0.97499439,-0.59110185,-0.31357257,-0.06005144,0.32313149,0.46538918,-0.63597481,-0.75396071,-0.48751623,-0.96603493,-0.70495055,-0.44738952,0.53787607,0.21071897,-0.94127174,-0.25076038,0.81887833,-0.6185412,-0.13776606,0.46274799,0.89257342,-0.77849908,-0.82532197,-0.80847574,-0.42288503,0.71561823,-0.07715523,-0.32683666,0.64068598,0.52382515,-0.48171556,-0.11859772,0.25446309
-0.90998512,0.12576295,0.44765759,0.31796017,-0.10470042,0.24073054,0.7883444,-0.41007245,-0.75203789,-0.69616199,-0.73951346,-0.88870106,-0.14972977,-0.64321811,-0.12713891,-0.59038965,-0.11000263,0.78151241,0.08445214,0.9271202,0.1690433,0.15964508,0.25019076,-0.6206219,-0.36144078,-0.44523302,0.51923322,-0.87281522,-0.04000501,0.13535039,-0.5888109,-0.71895848,-0.56379015,-0.61764527,-0.44217559,-0.78178766,-0.81442069,0.13746235,-0.7621821,0.80792617,0.13390395,0.35232821,0.82077508,-0.82430902,0.91075965,-0.24868358,-0.56460096,0.27859485
0.41953663,-0.50434115,-0.57003765,0.11570338,0.881384,-0.91722746,-0.01002282,0.93186561,-0.4702906,-0.86474499,0.6270266,-0.24651347,0.52487347,0.86889164,0.25585176,-0.11175652,0.46662217,0.82255508,-0.46390708,0.76040823,0.38240125,-0.02011982,-0.10028823,0.87969834,0.00592044,-0.49587478,0.81025986,0.70967503,-0.98849508,-0.97835131,-0.5396068,-0.44683793,-0.42070825,-0.89035592,-0.3599409,0.2358665,-0.20734628,-0.89065426,0.97202884,-0.2341613,0.83574036,-0.79303771,-0.88281724,-0.28813145,0.4720011,-0.01877363,-0.48729188,-0.64802946
-0.93638444,0.69694907,-0.44371465,0.21692385,-0.07643278,0.41947681,-0.49648185,-0.67924054,-0.15709607,-0.85785481,-0.28910994,-0.30970755,0.90177217,-0.41714504,-0.16310668,-0.42590966,-0.20129848,0.76217683,0.19009633,-0.37492191,0.43458995,-0.66193103,-0.67562088,-0.21127513,0.49037186,0.44993982,-0.8423061,0.7491146,-0.24232679,-0.7458657,0.85530729,0.4501346,-0.22730539,0.10676979,0.24441713,-0.54207353,0.70363195,-0.47433685,0.57792124,-0.87718863,0.00286243,-0.15760741,-0.90342528,-0.66711497,0.06747595,-0.56575367,-0.70043646,0.01009812
0.87342292,0.01123037,-0.71643991,-0.83436438,-0.78116489,-0.23209575,0.45208171,0.80993081,0.03307706,-0.74101235,-0.93713785,-0.86191855,-0.34491257,0.60257143,0.86434865,-0.64404981,0.97527508,0.26906933,-0.27795721,0.23060046,0.50170625,-0.0257691,-0.08469616,0.43305657,0.96089324,-0.00209507,0.20968757,0.62425821,0.13508641,-0.81479965,-0.33819248,-0.7724721,0.29459192,0.83613625,-0.24850285,0.60211749,0.22663423,0.3714642,0.47646661,0.97220662,0.521001,0.00756732,0.68070073,-0.56594465,-0.288211,0.63153517,0.60894231,-0.60249817
0.2355236,0.41280946,-0.51086082,-0.76108009,0.85078147,0.04731241,0.94082832,-0.2930863,-0.14650633,-0.87438303,-0.5332028,-0.0606955,0.39643718,0.86037054,-0.58045406,-0.31160283,0.77204521,-0.23900392,-0.9516921,-0.49496061,-0.12132811,-0.65078781,-0.17183562,-0.34139345,0.45292628,-0.0957812,-0.01210983,-0.6918069,-0.0528332,0.54736696,-0.32086999,0.1138339,0.92891666,-0.07797424,0.40088301,-0.36209124,0.47272253,0.75321316,-0.2624348,-0.45459491,-0.75706407,0.40124196,-0.84293049,-0.50847456,0.38773681,-0.51259801,0.02723972,-0.54469616
-0.37662386,-0.16249251,0.94710532,-0.66580785,-0.10552072,0.88547623,-0.01520391,0.87041975,0.46227756,0.62403763,0.56794796,0.02688916,-0.81342143,0.60089778,0.43253344,0.32237295,0.89991431,-0.97223347,0.62950762,-0.74662392,-0.57580191,0.73513463,-0.10364794,-0.9605,0.33426475,-0.60272258,-0.21855081,-0.60662643,0.20643199,-0.45287657,0.02777321,-0.13362875,0.21657801,-0.45093937,0.94297914,-0.37253611,0.8753579,0.40372257,-0.051427,-0.43500735,0.00707273,0.43883549,-0.44102144,-0.35150377,-0.23251456,0.03508699,0.80424776,-0.40222544
