[94.08461538461539, 117.46538461538462]
[136.68341267852668, 92.1562265096467]
[109.86494051784464, 120.92162351294611]
[-51.28700977505594, -60.41738311152986]
[-40.565751211631664, -24.801830910070006]
[129.32579185520362, 116.89366515837104]
[69.02165795369679, 99.3681852128454]
[14.142890226956924, 39.81357109773043]
[58.11618535930155, 112.50973807924781]
[0.27303754266211605, 26.807380546075084]
[15.985302939412117, 65.43131373725255]
[99.78204760539145, 108.9268712360195]
[57.528301886792455, 109.90094339622641]
[-126.02136894824707, -153.52320534223705]
[42.618391660461654, 108.7017870439315]
[-163.87623474723998, -166.3550261475886]
[95.13104838709677, 179.22832661290323]
[-212.69230769230768, -211.0]
[-2.9199192462987886, 51.127187079407804]
[-179.2377727614748, -226.84800601956357]
[61.663636363636364, 68.36363636363636]
[-1.516816674561819, 49.839412600663195]
[44.32421052631579, 59.886315789473684]
[-47.67504363001745, -48.29982547993019]
[-188.86401833460658, -203.35599694423223]
[67.02435813034892, 85.05595786701778]
[54.00791072185337, 99.8858595846871]
[77.55607802159527, 112.98206199930338]
[47.37775030902348, 116.25438813349814]
[68.32307692307693, 74.2]
[-42.88832538797038, -22.10853027690435]
[-95.72487857528333, -65.18391797085806]
[312.0, 312.6666666666667]
[202.21428571428572, 211.46428571428572]
[72.94018205461639, 111.46749024707412]
[36.2939649578196, 108.02530824140169]
[44.590396507821026, 72.01636958894143]
[-168.89270704573548, -94.55599505562422]
[56.704081632653065, 70.8061224489796]
[53.87227214377407, 194.33119383825417]
[-88.21808424134005, -45.56139209627582]
[-52.766739956026385, -85.1625024985009]
[80.84682713347921, 165.38512035010942]
[69.3048780487805, 74.28048780487805]
[128.78703703703704, 154.17592592592592]
[23.75, 25.5]
[216.5720930232558, 216.63720930232557]
[131.079754601227, 141.68098159509202]
[7.458577839143942, 87.09371763893684]
[-111.20633281707107, -24.363792806745828]
[-173.89400921658986, -176.59447004608296]
[-81.7743114475917, -165.73436888134708]
[25.8141168408429, 68.87048141168408]
[74.72519628836545, 140.3059719248156]
[-64.99689147182052, -111.70293282876064]
[23.83627735301872, 71.48141312944898]
[56.780208333333334, 75.00416666666666]
[17.11214953271028, 72.46261682242991]
[3.8303020190221924, 120.73602536292341]
[148.0548780487805, 164.60365853658536]
[-190.89712335446123, -185.85860555826426]
[83.62953367875647, 185.62918825561312]
[-61.01719197707737, -58.89684813753582]
[-114.10700774635201, -110.91803278688525]
[-122.91150089695037, -58.38170221247758]
[40.84761904761905, 46.80952380952381]
[23.977777777777778, 28.155555555555555]
[-3.661164746184989, 36.645904702584865]
[-57.18287067491119, -100.22904880936719]
[-170.77329347284504, -166.66666666666666]
[-147.5697574402202, -168.9218991914674]
[-114.42086375448584, -158.5488182155674]
[92.59669421487604, 129.90578512396695]
[38.90795316915624, 29.158255954784014]
[-50.95647120972002, -63.62334918119387]
[-59.779810624297866, -41.25758305247954]
[13.009446193739581, 157.88108909057232]
[-195.20689655172413, -195.31724137931033]
[139.45890410958904, 156.52739726027397]
[7.201754385964913, 38.37719298245614]
[108.71974522292993, 118.49044585987261]
[78.96962477665276, 121.80226325193567]
[113.45367847411444, 159.43188010899183]
[140.94843049327355, 155.6121076233184]
[-104.59332943241662, -36.95299395357909]
[301.4538002980626, 312.34649776453057]
[-64.8082191780822, -66.42465753424658]
[110.98604326587578, 150.25889741800418]
[-50.705243561898854, 56.64670596752508]
[131.04888268156424, 242.31517690875233]
[0.0322061191626409, 32.63231347289318]
[-0.05766510717005766, 37.08453922315309]
[67.55204460966543, 111.88661710037175]
[-229.36613272311212, -212.0938215102975]
[121.49382716049382, 124.59767610748003]
[135.0, 135.0]
[-23.09698410712051, 39.814291077462144]
[11.451827242524917, 30.308970099667775]
[30.23561946902655, 126.73967551622418]
[-13.14320266048574, 35.486445631361484]
[227.0807560137457, 246.56701030927834]
[-61.93120393120393, -54.57493857493858]
[-18.03264677035169, 82.96048759983186]
[-2.3405948889819856, 64.04440720569752]
[19.25072463768116, 22.92608695652174]
[138.43639575971733, 177.08480565371025]
[69.22209026128266, 105.659936658749]
[-154.5814590260121, -239.43340504596128]
[-20.29835663978769, -84.58824129835664]
[83.25745118191162, 156.10020554984584]
[48.96756529064869, 61.69713563605729]
[9.577498614446702, 68.05486791058563]
[96.6498288843258, 173.24120465434635]
[-93.42451463343959, -123.96406838597508]
[138.13333333333333, 141.86666666666667]
[-41.032340940003024, -66.23651201450808]
[141.2172839506173, 150.0074074074074]
[-64.72366412213741, -57.48702290076336]
[-151.8902619871478, -124.80573405832921]
[-124.67540029112081, -124.40174672489083]
[231.42412451361866, 262.60440985732816]
[92.34169884169884, 93.64285714285714]
[147.49415204678363, 157.19005847953215]
[34.22230757412813, 140.0161315102166]
[40.375, 46.68333333333333]
[-100.39261784412837, -124.60467850005878]
[92.60526315789474, 110.93567251461988]
[49.117784105617396, 113.29381309862801]
[-150.56511056511056, -155.66584766584768]
[-70.43574410470495, -23.317612546541802]
[31.981371969248965, 123.01330573625074]
[-101.14664246823956, -168.73381730187538]
[-3.3192252510760403, 49.63199426111908]
[-46.14364158242855, 22.490577811057033]
[-10.79736806767826, 3.514703907613804]
[-98.28693790149893, -61.229122055674516]
[-149.5978835978836, -178.40981240981242]
[128.92471769134252, 130.84190715181933]
[-11.218113612004288, 17.867845659163986]
[-83.46454430525228, -38.525112056085504]
[16.129113924050632, 26.643037974683544]
[-47.24701477433718, -22.738818053025703]
[19.11635220125786, 69.34025157232705]
[-142.06930693069307, -197.1018387553041]
[13.631313131313131, 36.895959595959596]
[-150.05417607223475, -140.27088036117382]
[110.43683083511777, 117.72591006423983]
[76.52380952380952, 77.57142857142857]
[-67.53040300477109, 14.42554055425845]
[69.23993095512083, 137.61737629459148]
[111.4074074074074, 120.89711934156378]
[-104.45934145897762, -81.85828633800254]
[-96.77868629054238, -49.37884982284001]
[41.8421052631579, 51.86842105263158]
[-73.17447293447293, -90.75418803418803]
[-43.02541296060991, -31.23033383389165]
[54.66438482886216, 132.98852913968548]
[84.05628082390484, 148.95271250362634]
[4.479633401221996, 39.89103869653768]
[82.27669902912622, 87.81553398058253]
[-154.71794871794873, -163.28506787330318]
[98.37897310513448, 113.03911980440098]
[39.84433443344334, 96.45929592959295]
[24.318869709151098, 71.96275715299124]
[30.676823638042475, 143.62911665127731]
[133.89123867069486, 157.76300772071164]
[-57.18087442603314, -51.02475544020763]
[69.93222354340071, 90.23900118906064]
[66.4635520212061, 150.0603048376408]
[25.36019242333133, 35.80517137702947]
[-13.169115191986645, 48.00717863105175]
[25.303793716656788, -6.2036158861885005]
[23.505794981433553, 1.8663215933385844]
[181.28337730870712, 135.57572559366756]
[154.7311827956989, 167.01075268817203]
[110.43544303797468, 119.75696202531645]
[36.12084942084942, 46.17876447876448]
[-38.95862764883955, -26.62159434914228]
[42.17541557305337, 72.06255468066492]
[7.020480225988701, 50.51435969868173]
[20.382306477093206, 77.12681315524918]
[154.60986547085201, 164.5919282511211]
[0.3898876404494382, 39.704494382022474]
[11.697163403915301, 30.27007590890931]
[113.06896551724138, 115.82758620689656]
[41.95918367346939, 53.744897959183675]
[28.636746597537265, 116.71613739468567]
[123.94776119402985, 124.99253731343283]
[240.12289095945604, 201.18055905313523]
[90.34399308556613, 160.12229904926534]
[152.01612903225808, 141.70967741935485]
[-5.027777777777778, -36.16863075196409]
[-1.3766290818567872, -33.00205008053888]
[-175.1754283203983, -156.9584126519256]
[21.167053854276663, 84.47602956705386]
[-29.693714869698518, -87.02105263157895]
[19.72169312169312, 33.79026455026455]
[4.178588052754073, 86.78712179984484]
[133.51895734597156, 168.05450236966826]
[-47.39613243480809, -136.94140052739525]
[-91.63002180006228, -126.81096231703519]
[-80.14095957860987, -152.2898202221459]
[43.25535227715064, 118.88555858310627]
[-118.31737736073168, -147.3600190046324]
[-68.32431213351376, -65.31213351375733]
[38.44539007092199, 104.35177304964539]
[25.736955968439805, -18.254135912445914]
[-209.44215530903327, -189.5435816164818]
[44.3, 48.9]
[44.17193675889328, 89.12450592885375]
[-111.37723577235772, 11.596856368563685]
[9.027318295739349, 96.11353383458646]
[20.744078683259737, 102.81192292252108]
[127.56153846153846, 137.7]
[-113.39454094292805, -119.12158808933002]
[-104.59158083296015, -91.11464397671294]
[-122.15433610975012, -115.57912787849094]
[-88.92, -92.44]
[-119.99025578562728, -49.66382460414129]
[-38.370655983975965, 81.92719078617927]
[104.55618479880775, 218.1639344262295]
[74.34376387039502, 129.94296493564136]
[3.956168187227291, 105.46866322887743]
[99.6210335448776, 103.04986400725295]
[100.68181818181819, 99.77272727272727]
[25.569767441860463, 33.52325581395349]
[-180.48662158188768, -166.99529550132314]
[61.688542825361516, 103.48387096774194]
[14.486375462138847, 113.80939339997262]
[-271.2681704260652, -263.874686716792]
[-71.80729108244532, -46.99697139652272]
[125.5, 125.5]
[6.314285714285714, -0.6987012987012987]
[152.8090909090909, 167.45454545454547]
[118.14214641080312, 161.61194029850745]
[111.73986486486487, 174.38175675675674]
[94.34810126582279, 120.29023508137432]
[-7.6941458952664075, 158.84415732906473]
[-94.30702665282105, -71.10107303565248]
[102.7741935483871, 106.90322580645162]
[11.413793103448276, 24.07758620689655]
[11.609345794392523, 39.6392523364486]
[105.951078775715, 201.40767686904164]
[-167.2258064516129, -155.25960061443934]
[126.27011494252874, 134.1206896551724]
[39.74844720496895, 142.2608695652174]
[174.65657237936773, 230.74575707154742]
[14.18976279650437, 100.55359372213304]
[-7.586578470073616, -101.32710978342047]
[54.47167138810198, 80.37252124645893]
[-30.621961149238107, 59.568105152960335]
[42.25480457784496, 162.88922478946233]
[-110.31383715561029, -201.6464522087117]
[-246.53623188405797, -239.40579710144928]
[-1.0684418345651514, -74.6938341601701]
[-101.05149700598803, -78.26107784431137]
[-21.909442643521906, 46.34068806859772]
[-99.53396140404193, -71.7427442637897]
[-11.303532195369275, -6.552137907723509]
[-10.77167239046727, -66.51691122905609]
[154.39567233384852, 174.68315301391036]
[11.666270430906389, 74.79910846953938]
[-56.07493755203997, -25.571468220927006]
[-12.42145869766485, 207.5456228783047]
[-84.59013990672885, -78.62211858760826]
[134.49122807017545, 134.0438596491228]
[-64.83676670500888, -70.06608804768378]
[67.9514435695538, 81.37139107611549]
[-70.64372959245374, -57.76889587616399]
[86.00691509796388, 126.8820591625048]
[-69.37638010172435, -105.3503287433321]
[177.26320891904993, 214.5128453708192]
[153.48299319727892, 159.0204081632653]
[-64.32933005353784, -71.32802778179713]
[135.21685852209433, 204.4340883772744]
[-69.59060402684564, -73.83221476510067]
[-22.789093100331424, -42.402028723511094]
[109.00408093861589, 265.2353341268492]
[-49.67901014776571, -18.78422645540324]
[130.23599701269603, 144.15533980582524]
[99.26893203883495, 127.77766990291262]
[-45.29581561870665, -74.57708659655404]
[42.984029484029485, 90.18796068796068]
[143.27463149728473, 154.31419705197828]
[42.57250755287009, 135.2749244712991]
[130.9107965766952, 155.61191573403556]
[-4.933131720430108, 45.20967741935484]
[-77.97711224738252, -100.79668858047236]
[-113.80855062250411, -82.43011510453371]
[-101.27704147071398, -154.2062134815448]
[-54.23203371970495, -45.97576396206533]
[-41.4958174119591, 36.58514923061035]
[-95.93164009727101, -140.64604161037556]
[166.97331786542924, 182.73433874709977]
[75.9841166936791, 96.51053484602917]
[-28.129734168120702, 2.5491121831058194]
[-126.84181065952787, -170.21684108055487]
[2.0224766751484307, 6.057251908396947]
[117.13331222292591, 154.9914502849905]
[28.553299492385786, 34.98984771573604]
[-156.16698656429944, -161.30710172744722]
[-218.64615384615385, -239.9651282051282]
[-48.257382004185075, -102.29086259009533]
[-0.9349480968858132, 99.5370242214533]
[150.54651162790697, 149.75581395348837]
[64.2800925925926, 106.47762345679013]
[-97.78572289883034, -94.55914626793681]
[-33.942008628473964, -52.11217016153306]
[-46.46524297232513, -56.95293092176945]
[71.37472607742878, 137.32602873143415]
[-6.615526558587057, 39.966521681824176]
[-24.53783948733598, 57.9070796460177]
[54.243478260869566, 50.55652173913043]
[-71.38825534146022, -174.31760387993185]
[27.59894247716712, 140.86508572344175]
[144.39222797927462, 199.52642487046631]
[184.12, 186.84]
[-31.033664112548674, 17.06531842733325]
[112.7089552238806, 124.75373134328358]
[-91.35211267605634, -97.52112676056338]
[-103.12244897959184, -103.89795918367346]
[-213.6360266864344, -211.60192735359524]
[32.82232200128287, 135.09223861449647]
[6.499688958009331, 94.68133748055988]
[-121.42380640941792, -81.07848266841073]
[288.3880597014925, 292.95522388059703]
[52.17621934417195, 155.306833838523]
[-55.78730930798143, 19.42294936988724]
[217.08429118773947, 227.37547892720306]
[130.06065857885616, 132.90294627383017]
[41.301930639971395, 86.25759742581337]
[41.52623888956532, 172.7871666869597]
[94.22781421496452, 158.9696158479454]
[-71.12871726586773, -20.395472703062584]
[70.75040128410915, 103.3860353130016]
[-133.87124688606266, -16.608627245312704]
[4.124005386216183, 187.6012975884441]
[90.44004282655246, 115.65203426124197]
[74.0, 79.72222222222223]
[158.2860246198407, 161.57639391745113]
[20.38700772911299, 64.76315789473684]
[-106.35374400590189, -148.55367023238657]
[83.18540829986613, 183.2623828647925]
[43.7842605156038, 84.8561736770692]
[29.071618037135277, 96.47148541114058]
[85.7748344370861, 96.37086092715232]
[-111.41237113402062, -115.68041237113403]
[-181.1604154645124, -223.27697634160415]
[-169.2483660130719, -178.43790849673204]
[-93.27390900649954, -9.849316885528586]
[19.698504647716558, 68.66522969149939]
[145.55769230769232, 130.01923076923077]
[-217.36022514071294, -221.3939962476548]
[110.50457084814627, 218.73260538344337]
[10.142876471384115, 46.103098362873766]
[128.17872340425532, 141.3787234042553]
[-76.41623815967523, -79.7553450608931]
[28.546843775714116, 19.856823792171152]
[-116.69804822043628, -93.15499425947188]
[-120.98748696558916, -48.73861661452902]
[-83.4093567251462, -105.91015417331207]
[257.0, 267.7368421052632]
[-217.69612124325712, -173.625738505009]
[1.7280282044824982, 91.01435406698565]
[-105.10677519751017, -166.2219296145559]
[44.5378713358253, 100.33877631320087]
[6.374008050603796, 10.503047728579643]
[-85.84808013355592, -106.10072342793545]
[85.8157894736842, 91.44736842105263]
[156.39915966386553, 174.3655462184874]
[8.40976307839084, 63.628716807123546]
[-105.35372750642674, -113.0051413881748]
[-198.23809523809524, -198.33333333333334]
[-61.09760589318601, -73.23020257826887]
[-10.48093965395977, -88.61457307638204]
[-31.628502561012354, -67.66485889324093]
[44.04199160167966, 53.40851829634073]
[181.6909509202454, 229.46702453987731]
[-0.271841155234657, 11.565703971119133]
[-13.486755555555556, 27.771555555555555]
[17.81635687732342, 67.73457249070631]
[-16.739065698864692, -33.80885911036665]
[48.87792525323088, 136.40115263709396]
[-70.04129283320722, -43.75526970057291]
[28.18027433050294, 83.54147615937296]
[-111.18307749906403, -117.75365031823287]
[-20.36550139504349, 44.56540292138519]
[-1.6728336991742447, 115.76439845301557]
[54.00835975785529, 85.73911790141251]
[113.85, 110.65]
[104.41404011461319, 134.36819484240687]
[41.04268907563025, 70.32672268907562]
[27.584531590413942, 93.64400871459695]
[20.875757575757575, 136.97039627039626]
[61.702127659574465, 69.02127659574468]
[-48.174924806078835, -40.34177615956941]
[108.52416145537237, 181.64184195565662]
[-60.243036592026215, 22.295466957946477]
[105.43150684931507, 131.28082191780823]
[-39.95499945121282, -124.83371748435957]
[299.5339805825243, 307.747572815534]
[43.202428416092786, 125.47716563972453]
[-147.58479532163742, -154.3879142300195]
[-24.598549095739244, -132.41544906508634]
[7.041038961038961, 95.71948051948051]
[-38.28955040662882, -35.75003836120914]
[-59.66566931182516, 5.8457135423442175]
[-5.528905289052891, 38.269372693726936]
[37.640506329113926, 58.379746835443036]
[10.381795195954489, 44.95575221238938]
[47.33713378553904, 105.48462981671237]
[-31.053842541868836, -11.74596963531069]
[21.881969997169545, 103.01415227851685]
[-107.54838709677419, -102.83870967741936]
[-99.78759689922481, -95.97364341085272]
[50.124102564102564, 90.58827838827838]
[136.94736842105263, 153.66081871345028]
[301.96153846153845, 301.11538461538464]
[11.949579831932773, 50.23716153127918]
[155.9816326530612, 154.16734693877552]
[-71.82940785096474, -145.2540252827678]
[59.48343079922027, 96.58674463937622]
[48.26923076923077, 62.12637362637363]
[78.05017921146954, 129.58279569892474]
[86.06712328767124, 169.36301369863014]
[-62.920925228617534, -52.26681011296396]
[-266.2760032760033, -264.74938574938574]
[34.70611730081984, 123.25898675635905]
[50.32700080840744, 77.57881972514147]
[-84.49151318165403, -147.52293246659443]
[69.26923076923077, 78.53846153846153]
[-107.37123044670214, -123.77052088372844]
[-16.843877173510915, -23.44296460722654]
[-32.262306681491964, 75.53553017284949]
[62.18181818181818, 111.30263157894737]
[-85.63995239039873, -26.230311446141638]
[142.43037974683546, 142.65822784810126]
[12.752351097178684, 10.170532915360502]
[51.56940509915014, 63.61473087818697]
[-69.69536423841059, -73.50993377483444]
[-18.266193151701472, -63.2383123078554]
[291.2283464566929, 301.3543307086614]
[74.09075907590758, 131.7937293729373]
[-21.182726991652068, 39.884984025559106]
[-44.88910288900152, -67.95813482007095]
[53.350746268656714, 101.02878464818764]
[-38.48749857289645, -57.90250028542071]
[-45.04350789503578, -43.03896398954902]
[-20.279371790999697, -27.135105204872648]
[173.4, 176.2]
[-134.5858154133832, -190.0852143715774]
[-53.544017177435094, -76.61916845598282]
[107.8698224852071, 137.60355029585799]
[82.30759275237274, 143.89861949956858]
[-88.01159342140738, -140.04880021569156]
[-47.458497183547664, -2.406525666914656]
[192.6816947311244, 217.09668658337858]
[200.67523364485982, 230.9158878504673]
[-1.96192, 52.424]
[104.22166998011929, 104.49602385685884]
[251.0, 251.0]
[-57.53444421865475, -88.92521845153423]
[168.77949709864603, 210.0522243713733]
[113.0, 113.0]
[18.805041480536055, 39.404913848117424]
[120.19784680550653, 219.42516766678432]
[118.29342806394317, 107.80461811722913]
[-49.26535020055538, -16.32181425485961]
[-291.34562784915045, -340.2987981765437]
[-83.7894335012979, -9.780882577492747]
[80.6158357771261, 166.07038123167155]
[-64.76838508393998, -31.761996731540634]
[-112.85772174696083, -163.4745610085547]
[135.0, 135.0]
[5.578865232415561, -50.19128302307435]
[-78.5598086124402, -85.04784688995215]
[-119.17825499324223, -84.2477849526956]
[-8.27554684949396, 140.50016323865492]
[-77.70694925616466, -100.18626452007337]
[82.96526867627784, 210.585626911315]
[47.59090909090909, 58.47979797979798]
[28.553775122216187, 157.01656708310702]
[85.5, 85.5]
[63.78242530755712, 126.43409490333919]
[-50.52016985138004, -81.65392781316348]
[-53.83602026715799, -31.17918010133579]
[-46.29939603106126, -9.052343974690826]
[25.796023091725466, 46.255612572161645]
[33.075154929577465, 140.20461971830986]
[-57.0, -57.0]
[161.92297297297299, 218.86756756756756]
[39.64098939929329, 64.10035335689047]
[-15.273578683550983, 106.83142065690542]
[40.65873015873016, 51.3968253968254]
[90.23371647509579, 113.34482758620689]
[-6.594351732991014, -35.934531450577666]
[108.8449744463373, 167.89437819420783]
[74.24981522542498, 115.2609016999261]
[-70.49895470383275, -70.7595818815331]
[-86.36300050684237, 51.188748099341105]
[-139.66511007338227, -147.5263509006004]
[62.80950584685024, 63.7374575631837]
[187.82698412698412, 231.7253968253968]
[113.63414634146342, 117.34146341463415]
[-248.7815631262525, -230.8617234468938]
[-84.0412447063156, 13.228871294420918]
[151.34295612009237, 167.0565819861432]
[28.39855072463768, 42.108695652173914]
[-168.79310344827587, -164.3793103448276]
[-37.40961031350718, -17.04160562554937]
[215.06382978723406, 217.87234042553192]
[24.156165127648016, 97.88511678435633]
[-76.53183889641582, -127.55979800468037]
[129.79150713539855, 199.35085276714236]
[23.427679158448388, 101.12458908612754]
[-111.54646573376391, -97.92608539648367]
[-102.88679245283019, -103.67924528301887]
[-11.252150430086017, 23.479395879175836]
[-6.096560350218887, 43.41488430268918]
[-15.8592889334001, 55.045868803204804]
[1.9463276836158192, 19.770809792843693]
[4.466499779119423, 70.41437196289206]
[-89.72436085806642, -107.60387893035556]
[-153.62912785774768, -101.66412644651426]
[26.890069845126025, 105.4986334649256]
[41.0877998979071, 96.84073506891271]
[210.24608641202255, 208.53412648716343]
[-116.20991253644316, -97.21282798833819]
[-38.089270386266094, -74.4068669527897]
[-0.2596685082872928, 1.3093922651933703]
[-60.08377896613191, -32.09447415329768]
[-84.10777626193725, -68.30422919508868]
[-47.710026448665545, -19.60615532579947]
[-58.033607797008905, -7.815829272391195]
[149.1474688187821, 210.88187820983126]
[29.430742255990648, 39.291642314436004]
[37.6039658496282, 139.54392729275682]
[34.71368656507759, 78.71256815322242]
[56.37951807228916, 104.43975903614458]
[-189.23306062513112, -164.37927417663101]
[-52.64316622691293, -17.645171503957783]
[73.51632498101746, 75.7744874715262]
[-46.42849054467218, -10.226474917902843]
[47.64960058097313, 129.3809005083515]
[-163.75944055944055, -196.94545454545454]
[-87.11673257875358, -55.20128187644893]
[-10.906021440737401, -108.95130748422002]
[-145.46268656716418, -147.22388059701493]
[95.43245436105477, 124.079107505071]
[-6.093845666631479, -55.949646363348464]
[-193.62962962962962, -191.40740740740742]
[-98.38328737561443, -11.007193382088479]
[50.81791851708824, 140.0505889167793]
[-112.68997739261492, -44.19924642049736]
[103.3859649122807, 110.29824561403508]
[94.17594537815125, 164.81486344537817]
[-118.51223128243143, -120.51964418087472]
[13.157453556864523, 108.92818305391934]
[-40.217487060896374, 101.77348309657526]
[-94.60975609756098, -92.5609756097561]
[-65.71256664127951, -106.27951256664127]
[151.4, 151.8]
[-113.17540842648323, -101.75150472914875]
[91.29386189258312, 128.48925831202047]
[38.48188263095707, 77.37593540764081]
[133.6692819781265, 162.95553970518307]
[46.52927959556242, 46.85872770678276]
[47.76234567901235, 79.163139329806]
[-2.780128205128205, 63.246153846153845]
[71.78545454545454, 78.96545454545455]
[9.34344761677219, 69.26747103094016]
[18.40740740740741, 45.94973544973545]
[-83.73301549463648, -41.616474639120646]
[-7.411749842072015, 109.771572962729]
[41.17481662591687, 26.41415376256452]
[113.27439024390245, 121.95426829268293]
[-68.06969147005445, -78.48493647912886]
[152.69762845849803, 185.2939017504235]
[28.885532591414943, 115.33386327503975]
[-19.75489693364783, -48.00635832222336]
[-71.32215843857635, -181.02135476463835]
[197.45438898450948, 218.8932874354561]
[-332.55555555555554, -333.8888888888889]
[-117.73361082206036, -89.98959417273673]
[-227.8451443569554, -218.33333333333334]
[37.349360217138425, 58.774718883288095]
[-134.69230769230768, -171.02171945701357]
[100.34226988382484, 95.84361036639856]
[91.52358168147641, 163.207336523126]
[69.50667440510738, 90.2576900754498]
[-163.52073732718895, -181.42242703533026]
[21.570964247020584, 68.82513542795233]
[-41.90549852341443, -33.92209253269582]
[189.5, 221.39184060721064]
[-68.49437563913192, -95.7033291671401]
[24.036306426237445, 5.878494493525354]
[-115.79768786127168, -116.47976878612717]
[-149.71428571428572, -160.47182175622544]
[-19.136676499508358, -94.94732406236831]
[-64.80845545324861, -127.88380236026455]
[-66.50096077766474, 43.218266078896804]
[-102.50325850832729, -107.57060101375815]
[-87.83898554998525, -105.93571217929814]
[27.031372549019608, 42.4156862745098]
[-78.58253625424251, -38.97500771366862]
[-72.64125652307378, -37.138544970838026]
[78.72303206997084, 111.1603498542274]
[63.51978021978022, 111.42527472527472]
[150.0, 152.0]
[78.41225626740948, 126.59275766016714]
[-122.38115663363408, -93.47093625203372]
[67.40528949249465, 114.73481057898499]
[53.714285714285715, 54.285714285714285]
[-75.59712495392554, -94.31957242904534]
[172.47894039735098, 234.21933774834437]
[33.303445575567736, 55.77721221613156]
[-167.04062072113192, -179.12733911455956]
[84.60027347310847, 153.9320875113947]
[27.80593607305936, 26.56392694063927]
[-19.0116407425991, 46.514701455092826]
[54.93115622241836, 80.85878199470433]
[93.53254678600489, 87.4373474369406]
[-10.41088462697058, 53.65880108444623]
[-76.44760918349732, -59.11324011738305]
[-87.38548752834467, -109.89292013101537]
[111.22972972972973, 118.52702702702703]
[-29.914216429220975, -52.07850863898151]
[-16.44832560535806, 30.438639876352397]
[-62.63057324840764, -46.095541401273884]
[-49.68359995115399, -12.066064232507022]
[76.80345572354211, 91.17494600431965]
[133.0, 136.2]
[125.13035019455253, 146.99805447470817]
[64.67391304347827, 76.08695652173913]
[-183.04275534441805, -183.19002375296913]
[-146.81994770265223, -135.0403436682854]
[131.79228314476356, 160.48563968668407]
[-21.256920271838222, -103.28476711420521]
[114.62468827930175, 194.40897755610973]
[45.45100476486431, 58.68696913196602]
[-56.98845783905098, -69.11670407181789]
[46.01851851851852, 51.44444444444444]
[86.8, 91.8]
[77.49179730222384, 78.88953700328108]
[-73.63810015487867, -46.349509550851835]
[-140.78947368421052, -135.41551246537395]
[-40.92915851272016, -75.27123287671233]
[63.21676454885211, 54.78857447944474]
[133.2153137593552, 176.8664363845711]
[-34.37810578105781, 0.0007380073800738007]
[-12.950441964932619, 56.242428633531375]
[-126.68040370058873, -146.46173254835998]
[-139.2985287138111, -126.24774560987186]
[-158.65402843601896, -147.93364928909952]
[34.672333848531686, 77.53683668212261]
[75.31264916467781, 84.52983293556086]
[0.638591342626559, 32.46104181951577]
[73.88571428571429, 72.17142857142858]
[89.26363636363637, 115.40454545454546]
[-137.32175800325555, -135.6690179055887]
[53.57509881422925, 50.6699604743083]
[127.19975031210986, 134.90012484394506]
[161.76923076923077, 161.46153846153845]
[-26.636829930604446, 10.266720305742734]
[-140.36363636363637, -143.8181818181818]
[-1.3566492499578628, 78.95887409405023]
[227.47668780305855, 256.1637448713167]
[-25.62468050301605, -15.618750638993967]
[58.46408839779006, 72.46040515653776]
[132.28976377952756, 194.52992125984252]
[38.194477631753614, 107.21266427718041]
[-36.996698502535075, -96.25291828793775]
[-60.922020051986635, -99.19754920163386]
