[58.42368008363827, 137.14192368008364]
[-3.8623462630085146, 12.935666982024598]
[36.46439837764759, 56.08630013519603]
[97.18996617812853, 87.27733934611048]
[63.483883272935344, 140.47758916650773]
[-92.01877832937622, -170.2246924239154]
[44.36262360746026, 79.40655901865064]
[-47.18316186059991, -62.45138385741197]
[-92.6776708490681, -81.64368376172493]
[-58.86769069645663, -78.87467271775179]
[-80.0189261180429, -84.11061264545073]
[-70.77982984021581, -34.219547623988376]
[-207.28891855807743, -180.89639519359145]
[-55.55054244876873, -7.908730842087136]
[-79.63684150382814, -35.21426122728831]
[-57.389503707929265, -28.014261266400457]
[-33.104651162790695, -41.018816067653276]
[122.81390435951603, 216.99404647589782]
[-1.4735472679965307, 52.10797918473547]
[11.382269146975029, 120.62543991955756]
[-119.56228253305497, -211.93583855254002]
[11.231777036684136, 108.34349690328727]
[58.0923623445826, 128.92322873495164]
[-19.548611960376665, 49.97908768497004]
[-23.963076608366574, 75.00838703078654]
[-65.57448969229206, -62.95176195795674]
[-66.60216197058303, -71.27733475101896]
[-10.6268583564777, -6.203724881555301]
[-16.46563052817791, 71.92026787970684]
[61.80808773132282, 110.79369431117203]
[-56.280533735069405, -138.86936403744755]
[-4.447647409172126, 3.6159618820726624]
[-39.26878159316716, -47.68084364650514]
[58.10864993691294, 88.05453525865694]
[20.98309810071441, 99.77278271475866]
[109.64338674958144, 227.4166467352308]
[48.87752808988764, 133.90074906367042]
[-65.68338616446019, -107.25265709490957]
[-93.83170703707955, -100.01079095396625]
[-34.10359948839759, -14.007856751324685]
[-33.87910705863858, -40.651941518629144]
[28.578938528720187, 147.27561303325496]
[-67.07690700104493, -40.46833855799373]
[128.82586644125107, 221.93716539870385]
[-36.725017575574974, 67.79682635331928]
[55.6604774535809, 89.00460700823677]
[-81.38850718301062, -141.76452217364147]
[-46.90890086918253, -208.50159533502034]
[130.70352673492604, 186.69260523321958]
[-17.200700236844813, -152.87632581608486]
[15.840129070108537, 133.56849515987093]
[92.83987396161558, 124.54998567745632]
[-64.48124056220234, -89.47601347427111]
[-92.94184738955823, -118.37799196787148]
[27.882704967085576, 109.37312986235787]
[50.65446035242291, 91.00220264317181]
[45.2886628776548, 171.88991923422077]
[10.436229852838123, 35.64926419060967]
[-85.46922883697563, -65.96206983170057]
[4.657346615349785, 78.19481548562372]
[3.5084027014292447, 73.26684466781843]
[26.76754466752625, 5.7367839381101495]
[3.777342657342657, 41.76223776223776]
[59.012416239653135, 58.73649980291683]
[42.265155508697944, 95.60542962572482]
[-68.08059654132953, -69.15532286212914]
[91.54203655352481, 241.65065274151436]
[-29.144971613949718, 65.55575831305758]
[-30.56381786696547, -101.79433635530202]
[-57.905355051634196, -159.6971148727776]
[-222.5714849142181, -191.04515874580952]
[-44.785140314006675, -65.91952033625911]
[-60.4472647702407, 48.38628738147338]
[2.9633375474083437, 22.78100856861919]
[21.813956585430816, 18.532028232787322]
[-51.49346165916937, 108.92269065801862]
[-42.55559921414538, -131.75297969875572]
[-56.478792235801585, -40.533429187634795]
[18.25158831003812, 69.0292249047014]
[-22.57593924860112, 101.72621902478018]
[36.793988269794724, 144.14479472140764]
[63.14268218003674, 118.2082057562768]
[1.4685922602355581, 92.71424565339316]
[27.1716465352829, 64.793006993007]
[11.366948754113775, 76.87517630465445]
[61.149289099526065, 95.5637177461822]
[-110.69027810791538, -123.61587829807463]
[80.55028735632185, 190.53496168582376]
[5.547273313972249, 14.863611917822954]
[-43.16315397966774, -83.20530622365484]
[-50.622871580797536, -43.57398659782489]
[-67.04978755855758, -56.95914587645713]
[17.223996008979796, 50.109503616862064]
[59.77324066029539, 58.361859252823635]
[-95.69153596156563, -80.37657199378268]
[-36.47265469061876, -124.816500332668]
[-113.5123194562447, -50.27414330218068]
[-74.91076334965953, 55.70326125910883]
[-47.42582168149628, -61.19411657889958]
[-2.290488431876607, 124.06041131105398]
[-148.40774593338497, -66.4839659178931]
[9.21549730146492, 118.69043947571319]
[68.27170464378425, 187.61811364291896]
[-13.341714533434486, 115.84176872222824]
[-28.951535676748804, -48.240102767721595]
[-54.97803498618966, 27.876101538866237]
[-115.08337236533959, -182.68087431693988]
[14.277093442826926, 42.728007963170334]
[-29.402388838703203, 31.051892000401484]
[56.81578223810833, 60.9609568325543]
[-240.32336297493936, -220.3012665049852]
[-42.59606007411742, -111.56309732787204]
[-90.05850220264317, -70.12933920704846]
[-73.39607960496782, -43.23806673649558]
[-81.06687585801137, -110.40007844675426]
[32.031835763165724, 70.0223147872657]
[20.00462399610611, 123.35239717692869]
[-6.313302462639444, 5.593454009682172]
[20.446393507003535, 19.931928262861632]
[-4.497904944331378, 52.845325032922304]
[-27.194202579080788, -53.083103714317204]
[124.20167731629392, 181.39456869009584]
[98.70777881911903, 92.63880037488285]
[51.977047066408765, 112.94545454545455]
[6.581826719887298, 52.84808640525945]
[-10.030332544872687, 100.26547933769305]
[-133.2955283537347, -111.06220334748939]
[-77.77981981981982, -10.663183183183182]
[-56.260239178749075, 1.3232088051645676]
[-86.00172928784782, -104.97578997013048]
[-233.50548741123305, -262.0822035721971]
[-4.147251845775226, 121.16652994257588]
[-41.37865094957433, -76.36647020301244]
[55.79457707043914, 86.31741821396994]
[-119.5461362216205, -148.77171422620287]
[54.177293064876956, 129.9935682326622]
[-3.485954553587404, 47.86706029701199]
[-85.9442163728568, -87.6090316348708]
[-64.91724768544977, -50.85735512630015]
[-43.63310745401743, -34.95353339787028]
[68.39672356512773, 149.00962309542902]
[-176.26695526695528, -121.52409812409812]
[39.533436114858354, 99.78319522065908]
[-83.21374901872827, 1.5936974318717056]
[5.128490529193517, 69.35618043350908]
[-100.11826126432868, -33.04437634774713]
[21.545130217623974, 186.51813533119278]
[-108.69660115104789, -124.83385818221305]
[-23.448928272063227, -15.955933421147169]
[-95.89192427510184, -63.41888329738797]
[-2.8844918559302593, 15.617687543014453]
[-41.18719962489743, -49.18907513773297]
[128.27353661250834, 236.9764077453817]
[-66.36611042669952, 34.810057117258374]
[-101.17103099304238, -4.736116382036686]
[72.38517499016909, 132.9872198191113]
[-165.90577507598783, -146.00771568856675]
[-24.662838666518006, -54.854833314750806]
[-131.10920798454603, -158.75943335479715]
[66.35620697312902, 157.28936264712414]
[-3.362852007189934, -87.66219292989814]
[64.45348120764017, 160.5505237215034]
[53.29847762571121, 142.8882054436414]
[-5.329986543836042, -57.03353690094193]
[34.074831322837866, 130.10304641177675]
[-151.428324033096, -115.04425630171252]
[-57.48428554737703, -54.159364411730344]
[-13.598032225866248, 136.58676743191216]
[-44.92911613951744, -101.74321790223777]
[7.171895065125665, 48.508163639699134]
[22.2656338028169, 120.55802816901408]
[-2.6666666666666665, 39.9458651114102]
[136.0532768613464, 130.32612572447616]
[15.260474995172814, 100.25757868314346]
[45.43257756563246, 169.8120525059666]
[19.202511773940344, 54.2332361516035]
[29.25592173017508, 120.29128046687264]
[-201.33809652197357, -145.3445672688056]
[-71.83377820917254, -71.07668041737442]
[-132.11162255466053, -154.73302646720367]
[-66.53151546932355, -64.3072889355008]
[46.95288190843088, 119.67091420951252]
[-82.55986488177155, -57.45264606530714]
[-91.71083182447545, -138.5709873255938]
[-12.752217357134837, -44.76366902436286]
[119.33770663867752, 236.29441091577013]
[124.85694822888283, 213.56866485013623]
[-48.252842508161656, -11.407632556568727]
[-194.3789375582479, -174.18322460391425]
[55.03454545454545, 72.43038961038961]
[-49.385767310892106, -18.280174068859594]
[-108.97221822369369, -98.25133151000432]
[50.25350701402806, 102.74649298597194]
[-80.06540052075356, -51.64512176443559]
[-69.48520627864981, -130.71843311571052]
[-60.79458303635068, -45.981468282252315]
[-63.77985663953347, -108.66018709755801]
[-136.22333281274402, -144.47165391222865]
[-107.09621692543189, -72.14279466433413]
[-71.74982034698697, -61.006364849604765]
[-96.1636447096626, -68.00206564149644]
[-74.41928205128205, -46.04512820512821]
[39.64074681986048, 165.8028313500205]
[8.3300395256917, 66.46146245059289]
[72.76229726136665, 127.02924754054773]
[-77.83753873395308, -19.044267374944667]
[-11.07002610373397, 9.311088412212008]
[33.69133839001713, 70.86408123317837]
[-57.64758992281928, -77.86427843308577]
[-62.34235381513319, -66.93621988750928]
[153.14810562571756, 241.84902411021815]
[-68.78382804503582, -15.140839303991811]
[-7.441179683233206, 22.7399235390497]
[-12.450478814115177, -54.495343040797586]
[-8.207700910688608, 60.812270330723756]
[-0.31391179634277516, 26.011294370742203]
[-93.98800232964473, -83.5029702970297]
[72.92100065832784, 85.25806451612904]
[101.43691200885445, 160.29302711676812]
[78.11846994535519, 60.83409836065574]
[4.9597230962869725, 32.95443675267464]
[-161.7067400275103, -159.4398899587345]
[55.686800894854585, 125.58696868008948]
[-181.89978000488878, -154.71229528232706]
[3.578031538879826, 41.060576400217506]
[-4.31260812048438, 80.74854991350361]
[-53.83208906352325, -48.222134905042566]
[-78.9784720136177, -4.273755882647442]
[-69.35288650211712, -16.569658163792212]
[-40.10126582278481, 41.109670886075946]
[-25.321105345722216, 13.234463617714493]
[4.637251599865275, -67.1164252834849]
[-28.381468856523085, -64.7735771098027]
[94.02161654135338, 106.72556390977444]
[24.099879266820327, 71.1269893535287]
[-83.84737204498508, -45.83773238466835]
[102.56196120689656, 37.0948275862069]
[-36.2929643622996, -15.044930052078016]
[-22.602772754671488, -34.17673297166968]
[-32.59185119574845, -8.89406554472985]
[-132.6587098607559, -111.38618925831202]
[-6.591389196257921, -23.44703752137612]
[-37.201132841722774, -17.366570481992092]
[-89.63782654127482, -40.59456635318704]
[10.308982826948482, 107.09392338177014]
[39.9238683127572, 56.31430041152263]
[29.4734335839599, 21.366165413533835]
[-128.57879781420766, -24.803497267759564]
[-11.122952363020147, 66.03954057616268]
[-0.47387258410880456, 135.76459760711728]
[86.24337585868498, 155.7585868498528]
[-53.89312051722396, 28.88291746641075]
[-37.40398020002021, 20.094352964945955]
[16.724463174794302, 75.28637367047963]
[-1.368979357798165, 60.07253440366973]
[-73.94137088662164, -15.837620347751114]
[-15.161853593015447, 16.547571076785314]
[22.816108685104318, 30.529192948406923]
[-70.64319189360354, -53.65750474984167]
[34.404142581888244, 82.27986512524085]
[-78.21620931716656, -46.17945118059987]
[-67.59624252775406, -57.62801024765158]
[45.97193947730399, 72.59312242090785]
[-23.751447764651378, -37.958999305072965]
[107.22275641025641, 172.2313034188034]
[47.24921548117155, 48.50313807531381]
[-30.026898153808535, -28.407629294534786]
[-132.8470588235294, -90.63928215353938]
[-191.30769230769232, -257.8229911352588]
[21.98239538239538, 80.23636363636363]
[-58.14540672553071, -91.60698854029683]
[28.723947691050267, 39.004699632202694]
[29.69091751621872, 142.96617238183504]
[14.136748768472906, 117.08019704433498]
[45.9811215991116, 60.01332593003887]
[74.49037947621592, 42.50213789417424]
[-27.84923289883493, -120.24443419079479]
[-20.146730687755966, -53.61968648495975]
[-28.329449032696008, -39.6311799977373]
[135.79985228951256, 143.50849335302806]
[59.07747489239598, 72.38546150167384]
[101.14812696597083, 78.74892765227338]
[-29.195840346237077, -33.405265688867516]
[-25.030197589163663, -47.088107369205915]
[-152.61684710852919, -163.79667282809612]
[-5.808465780084333, 63.21423937722997]
[51.861256544502616, 109.68705378391242]
[-126.03739864305808, -144.07181863312925]
[-4.775811823480433, 108.78164029975021]
[-74.63409640796576, -30.81462869905081]
[-12.333706763758578, -45.78308360173645]
[110.9719222462203, 177.0436949659412]
[-33.183810286171706, -37.736942165299176]
[107.73241379310345, 72.61620689655173]
[10.297624068606776, 39.23787431463518]
[-22.099969459431946, -22.91947470222946]
[47.904085700049826, 91.19357249626307]
[-1.922272288381075, 65.52156420984873]
[-64.41744687174915, -81.66547778273146]
[-94.50451840423187, -217.94599955918008]
[-122.9031787693205, -150.91426071741031]
[42.69277451166319, 52.88469561919211]
[63.9538487170943, 60.78757080973009]
[-51.61234801831675, -35.19737880941102]
[224.30505268846258, 271.98027560118885]
[-30.600079166116902, -49.99973611294366]
[35.21437125748503, 109.2937125748503]
[-133.3118160190325, -138.43727200634416]
[-3.270716794588266, 16.04240926239105]
[15.349621061029119, 96.17371360191464]
[1.287735181779601, 54.40048097326355]
[-147.84927109803397, -171.24983282065]
[-59.06147175105216, -122.36793776304043]
[8.620689655172415, 135.98431687946115]
[-17.074048201187566, -98.32727907789032]
[-106.06029967109271, -74.9512729930564]
[35.34233705226072, 83.58661186142102]
[40.09055690072639, 132.67360774818403]
[55.85115064468745, 117.38305859311245]
[-0.34444444444444444, 133.52521367521368]
[-26.419507340134363, 37.586961930828565]
