2018-11-13 20:17:43,646: 'x'
2018-11-13 20:17:47,898: Key.shift
2018-11-13 20:17:48,486: Key.shift
2018-11-13 20:17:52,326: 's'
2018-11-13 20:17:54,817: 'd'
2018-11-13 20:17:56,181: Key.shift
2018-11-13 20:18:03,790: 's'
2018-11-13 20:18:09,110: 'w'
2018-11-13 20:18:09,562: 'w'
2018-11-13 20:18:09,630: 'a'
2018-11-13 20:18:11,234: Key.shift
2018-11-13 20:18:18,765: 's'
2018-11-13 20:18:20,358: 'd'
2018-11-13 20:18:20,546: 's'
2018-11-13 20:18:22,782: 's'
2018-11-13 20:18:23,854: 's'
2018-11-13 20:18:24,774: 's'
2018-11-13 20:18:25,893: 's'
2018-11-13 20:18:28,974: 'a'
2018-11-13 20:18:28,994: 's'
2018-11-13 20:18:32,074: 's'
2018-11-13 20:18:33,445: 'd'
2018-11-13 20:18:36,430: 'd'
2018-11-13 20:18:36,530: 'w'
2018-11-13 20:18:37,442: 'w'
2018-11-13 20:18:37,462: 'd'
2018-11-13 20:18:38,382: 'x'
2018-11-13 20:18:41,281: 'w'
2018-11-13 20:18:41,422: 'a'
2018-11-13 20:18:41,942: 'a'
2018-11-13 20:18:42,013: 'w'
2018-11-13 20:18:43,001: 'w'
2018-11-13 20:18:45,614: 'a'
2018-11-13 20:18:45,897: 's'
2018-11-13 20:18:48,514: 's'
2018-11-13 20:18:48,825: 'd'
2018-11-13 20:18:48,873: 's'
2018-11-13 20:18:48,942: 'd'
2018-11-13 20:18:49,394: 's'
2018-11-13 20:18:49,434: 'd'
2018-11-13 20:18:51,109: 'a'
2018-11-13 20:18:51,141: 's'
2018-11-13 20:18:55,118: 'a'
2018-11-13 20:18:57,922: 'x'
2018-11-13 20:18:58,698: 'w'
2018-11-13 20:18:59,781: 'w'
2018-11-13 20:19:00,354: 'd'
2018-11-13 20:19:00,786: 'd'
2018-11-13 20:19:01,502: 'd'
2018-11-13 20:19:02,090: 'd'
2018-11-13 20:19:03,334: 'f'
2018-11-13 20:19:07,278: 'd'
2018-11-13 20:19:07,294: 'w'
2018-11-13 20:19:08,354: 'w'
2018-11-13 20:19:09,357: Key.shift
2018-11-13 20:19:11,489: 'x'
2018-11-13 20:19:15,390: Key.shift
2018-11-13 20:19:17,333: 'a'
2018-11-13 20:19:17,842: 's'
2018-11-13 20:19:19,661: 'x'
2018-11-13 20:19:20,634: 'x'
2018-11-13 20:19:21,858: 'a'
2018-11-13 20:19:33,166: 'x'
2018-11-13 20:19:42,413: 'd'
2018-11-13 20:19:44,522: 'w'
2018-11-13 20:19:45,401: 'w'
2018-11-13 20:19:46,306: 'x'
2018-11-13 20:19:47,533: 'w'
2018-11-13 20:19:47,690: 'd'
2018-11-13 20:19:49,154: 'w'
2018-11-13 20:19:53,502: 's'
2018-11-13 20:19:54,737: 's'
2018-11-13 20:19:55,851: 's'
2018-11-13 20:19:56,886: 'a'
2018-11-13 20:19:58,105: 'a'
2018-11-13 20:19:58,717: 'a'
2018-11-13 20:20:02,446: 'd'
2018-11-13 20:20:03,442: 's'
2018-11-13 20:20:06,461: 's'
2018-11-13 20:20:11,070: 'w'
2018-11-13 20:20:11,769: 'a'
2018-11-13 20:20:12,105: 's'
2018-11-13 20:20:14,465: 'w'
2018-11-13 20:20:17,949: 'x'
2018-11-13 20:20:23,074: 'd'
2018-11-13 20:20:24,230: 'x'
2018-11-13 20:20:25,025: 'x'
2018-11-13 20:20:26,189: 'd'
2018-11-13 20:20:27,373: 'd'
2018-11-13 20:20:28,782: 'd'
2018-11-13 20:20:29,282: 'd'
2018-11-13 20:20:29,670: 'w'
2018-11-13 20:20:30,246: 'w'
2018-11-13 20:20:30,894: 'w'
2018-11-13 20:20:31,057: 'd'
2018-11-13 20:20:32,221: Key.shift
2018-11-13 20:20:34,250: 's'
2018-11-13 20:20:35,793: 's'
2018-11-13 20:20:43,325: 'a'
2018-11-13 20:20:43,913: 'a'
2018-11-13 20:20:45,105: 'a'
2018-11-13 20:20:45,510: 'a'
2018-11-13 20:20:45,554: 's'
2018-11-13 20:20:46,381: 'a'
2018-11-13 20:20:46,434: 's'
2018-11-13 20:20:48,382: 's'
2018-11-13 20:20:48,466: 'a'
2018-11-13 20:20:52,142: 's'
2018-11-13 20:20:58,142: 's'
2018-11-13 20:20:58,242: 'a'
2018-11-13 20:20:59,665: 's'
2018-11-13 20:21:02,265: 'x'
2018-11-13 20:21:02,677: 'x'
2018-11-13 20:21:11,729: 'w'
2018-11-13 20:21:11,747: 'd'
2018-11-13 20:21:12,642: 'd'
2018-11-13 20:21:12,686: 'w'
2018-11-13 20:21:17,086: 'x'
2018-11-13 20:21:19,090: 'w'
2018-11-13 20:21:19,293: 'd'
2018-11-13 20:21:21,923: 'a'
2018-11-13 20:21:23,150: 'a'
2018-11-13 20:21:25,566: 'w'
2018-11-13 20:21:25,658: 'a'
2018-11-13 20:21:28,329: 'x'
2018-11-13 20:21:37,709: 'w'
2018-11-13 20:21:40,125: 'w'
2018-11-13 20:21:40,134: 'd'
2018-11-13 20:21:40,462: Key.shift
2018-11-13 20:21:43,278: 's'
2018-11-13 20:21:43,758: 's'
2018-11-13 20:21:44,890: 'd'
2018-11-13 20:21:44,981: 's'
2018-11-13 20:21:48,623: 'a'
2018-11-13 20:21:50,406: 'x'
2018-11-13 20:21:58,137: 'x'
2018-11-13 20:21:59,430: 's'
2018-11-13 20:21:59,550: 'x'
2018-11-13 20:22:00,630: 'x'
2018-11-13 20:22:01,278: 'w'
2018-11-13 20:22:02,249: Key.shift
2018-11-13 20:22:02,750: Key.shift
2018-11-13 20:22:02,783: Key.shift
2018-11-13 20:22:02,816: Key.shift
2018-11-13 20:22:02,849: Key.shift
2018-11-13 20:22:02,882: Key.shift
2018-11-13 20:22:02,915: Key.shift
2018-11-13 20:22:02,948: Key.shift
2018-11-13 20:22:02,981: Key.shift
2018-11-13 20:22:03,014: Key.shift
2018-11-13 20:22:03,047: Key.shift
2018-11-13 20:22:03,080: Key.shift
2018-11-13 20:22:03,113: Key.shift
2018-11-13 20:22:03,146: Key.shift
2018-11-13 20:22:03,179: Key.shift
2018-11-13 20:22:03,212: Key.shift
2018-11-13 20:22:03,245: Key.shift
2018-11-13 20:22:03,278: Key.shift
2018-11-13 20:22:03,311: Key.shift
2018-11-13 20:22:03,990: 'a'
2018-11-13 20:22:04,697: 'a'
2018-11-13 20:22:04,762: 's'
2018-11-13 20:22:09,790: 'x'
2018-11-13 20:22:13,742: 'x'
2018-11-13 20:22:14,702: 'x'
2018-11-13 20:22:14,729: 'x'
2018-11-13 20:22:15,454: 's'
2018-11-13 20:22:17,582: 'x'
2018-11-13 20:22:20,910: 'd'
2018-11-13 20:22:29,638: Key.shift
2018-11-13 20:22:33,814: 'd'
2018-11-13 20:22:40,126: 'x'
2018-11-13 20:22:42,366: 'a'
2018-11-13 20:22:42,426: 'w'
2018-11-13 20:22:44,538: 'd'
2018-11-13 20:22:47,745: 'w'
2018-11-13 20:22:47,802: 'd'
2018-11-13 20:22:49,310: 'w'
2018-11-13 20:22:49,334: 'd'
2018-11-13 20:22:49,557: Key.shift
2018-11-13 20:22:54,382: 'a'
2018-11-13 20:22:55,470: 'x'
2018-11-13 20:23:01,790: 'a'
2018-11-13 20:23:01,802: 's'
2018-11-13 20:23:02,590: 'a'
2018-11-13 20:23:03,353: 'a'
2018-11-13 20:23:04,029: 'a'
2018-11-13 20:23:04,117: 's'
2018-11-13 20:23:07,118: 'w'
2018-11-13 20:23:08,005: 'f'
2018-11-13 20:23:08,725: 'f'
2018-11-13 20:23:10,237: 'f'
2018-11-13 20:23:13,838: 's'
2018-11-13 20:23:14,713: 's'
2018-11-13 20:23:18,792: 's'
2018-11-13 20:23:18,829: 'd'
2018-11-13 20:23:19,573: 'd'
2018-11-13 20:23:20,721: 'w'
2018-11-13 20:23:20,861: 'a'
2018-11-13 20:23:21,637: 'x'
2018-11-13 20:23:24,142: 'x'
2018-11-13 20:23:24,714: 'a'
2018-11-13 20:23:24,758: 'w'
2018-11-13 20:23:26,150: 'w'
2018-11-13 20:23:26,249: 'a'
2018-11-13 20:23:27,405: 'w'
2018-11-13 20:23:27,537: 'a'
2018-11-13 20:23:29,437: 'w'
2018-11-13 20:23:30,089: 'd'
2018-11-13 20:23:31,014: 'a'
2018-11-13 20:23:33,149: 'f'
2018-11-13 20:23:34,805: 'w'
2018-11-13 20:23:41,774: 'x'
2018-11-13 20:23:46,041: 'w'
2018-11-13 20:23:50,334: 's'
2018-11-13 20:23:51,001: 'x'
2018-11-13 20:23:56,958: Key.shift
2018-11-13 20:23:57,457: Key.shift
2018-11-13 20:23:57,490: Key.shift
2018-11-13 20:23:57,523: Key.shift
2018-11-13 20:23:57,556: Key.shift
2018-11-13 20:23:57,589: Key.shift
2018-11-13 20:24:00,450: 'w'
2018-11-13 20:24:00,569: 'd'
2018-11-13 20:24:06,766: 'd'
2018-11-13 20:24:07,981: 'a'
2018-11-13 20:24:09,934: 'a'
2018-11-13 20:24:12,426: 'd'
2018-11-13 20:24:14,054: 'd'
2018-11-13 20:24:14,329: Key.shift
2018-11-13 20:24:28,285: 'a'
2018-11-13 20:24:29,370: 'a'
2018-11-13 20:24:32,685: 'a'
2018-11-13 20:24:33,566: 'a'
2018-11-13 20:24:40,097: 'x'
2018-11-13 20:24:43,421: 'w'
2018-11-13 20:24:45,578: 'd'
2018-11-13 20:24:45,901: 's'
2018-11-13 20:24:46,385: 's'
2018-11-13 20:24:46,425: 'd'
2018-11-13 20:24:49,806: 's'
2018-11-13 20:24:51,693: 's'
2018-11-13 20:24:52,678: 'f'
2018-11-13 20:24:53,317: 'f'
2018-11-13 20:24:54,841: 'd'
2018-11-13 20:24:55,650: 'x'
2018-11-13 20:24:57,538: 'w'
2018-11-13 20:24:59,006: 'w'
2018-11-13 20:25:00,782: 'a'
2018-11-13 20:25:01,350: 'w'
2018-11-13 20:25:02,054: 'f'
2018-11-13 20:25:04,642: 'w'
2018-11-13 20:25:04,857: 'a'
2018-11-13 20:25:07,517: 'w'
2018-11-13 20:25:07,589: 'd'
2018-11-13 20:25:08,334: 'x'
2018-11-13 20:25:10,634: 'd'
2018-11-13 20:25:14,489: Key.shift
2018-11-13 20:25:20,285: 'x'
2018-11-13 20:25:23,121: Key.shift
2018-11-13 20:25:23,622: Key.shift
2018-11-13 20:25:23,655: Key.shift
2018-11-13 20:25:23,688: Key.shift
2018-11-13 20:25:23,721: Key.shift
2018-11-13 20:25:23,754: Key.shift
2018-11-13 20:25:23,787: Key.shift
2018-11-13 20:25:23,819: Key.shift
2018-11-13 20:25:23,852: Key.shift
2018-11-13 20:25:23,885: Key.shift
2018-11-13 20:25:23,919: Key.shift
2018-11-13 20:25:23,952: Key.shift
2018-11-13 20:25:23,985: Key.shift
2018-11-13 20:25:24,018: Key.shift
2018-11-13 20:25:24,051: Key.shift
2018-11-13 20:25:24,084: Key.shift
2018-11-13 20:25:24,117: Key.shift
2018-11-13 20:25:27,790: 'a'
2018-11-13 20:25:39,657: 's'
2018-11-13 20:25:41,002: 's'
2018-11-13 20:25:41,037: 'a'
2018-11-13 20:25:42,138: 's'
2018-11-13 20:25:43,270: 's'
2018-11-13 20:25:46,781: 's'
2018-11-13 20:25:53,386: 's'
2018-11-13 20:25:56,525: 's'
2018-11-13 20:26:02,013: 'a'
2018-11-13 20:26:02,337: 'a'
2018-11-13 20:26:02,526: 's'
2018-11-13 20:26:04,842: 'x'
2018-11-13 20:26:20,929: 'd'
2018-11-13 20:26:21,029: 'w'
2018-11-13 20:26:24,250: 'd'
2018-11-13 20:26:25,173: Key.shift
2018-11-13 20:26:30,010: 'd'
2018-11-13 20:26:30,270: 's'
2018-11-13 20:26:31,682: 'd'
2018-11-13 20:26:32,462: 's'
2018-11-13 20:26:33,041: 'a'
2018-11-13 20:26:33,801: 'a'
2018-11-13 20:26:34,122: 'w'
2018-11-13 20:26:39,741: 's'
2018-11-13 20:26:40,917: 'a'
2018-11-13 20:26:42,246: 'a'
2018-11-13 20:26:44,541: 'a'
2018-11-13 20:26:48,589: 'd'
2018-11-13 20:26:48,637: 'w'
2018-11-13 20:26:49,557: 'd'
2018-11-13 20:26:51,933: 'w'
2018-11-13 20:26:56,090: 'w'
2018-11-13 20:26:56,841: 'd'
2018-11-13 20:26:57,713: 'w'
2018-11-13 20:26:58,049: 'w'
2018-11-13 20:26:59,073: 'w'
2018-11-13 20:26:59,853: 'w'
2018-11-13 20:27:00,694: 'w'
2018-11-13 20:27:01,546: 'd'
2018-11-13 20:27:02,533: 'a'
2018-11-13 20:27:03,022: 'a'
2018-11-13 20:27:03,817: 'w'
2018-11-13 20:27:03,938: 'a'
2018-11-13 20:27:04,878: 'a'
2018-11-13 20:27:05,557: 'w'
2018-11-13 20:27:06,149: 'w'
2018-11-13 20:27:08,925: 'd'
2018-11-13 20:27:13,085: 'd'
2018-11-13 20:27:23,349: 'x'
2018-11-13 20:27:25,258: 'a'
2018-11-13 20:27:26,585: 's'
2018-11-13 20:27:29,517: 'd'
2018-11-13 20:27:30,370: 'd'
2018-11-13 20:27:30,869: 'd'
2018-11-13 20:27:30,902: 'd'
2018-11-13 20:27:37,341: Key.shift
2018-11-13 20:27:38,734: 'a'
2018-11-13 20:27:40,605: 'a'
2018-11-13 20:27:41,369: 'a'
2018-11-13 20:27:42,006: 'a'
2018-11-13 20:27:43,021: 'a'
2018-11-13 20:27:47,453: 'a'
2018-11-13 20:27:48,233: 'a'
2018-11-13 20:27:48,818: 's'
2018-11-13 20:27:49,481: 's'
2018-11-13 20:27:50,729: 's'
2018-11-13 20:27:52,269: 's'
2018-11-13 20:27:52,470: 'd'
2018-11-13 20:27:53,517: 'd'
2018-11-13 20:27:54,078: 'd'
2018-11-13 20:27:54,090: 'w'
2018-11-13 20:27:54,925: 'a'
2018-11-13 20:27:54,937: 'w'
2018-11-13 20:27:55,849: 'a'
2018-11-13 20:27:55,862: 'w'
2018-11-13 20:27:57,006: 'a'
2018-11-13 20:27:57,016: 'w'
2018-11-13 20:27:58,769: 'a'
2018-11-13 20:28:01,645: 's'
2018-11-13 20:29:00,782: 'w'
2018-11-13 20:29:00,835: 'd'
2018-11-13 20:29:10,665: 'a'
2018-11-13 20:29:11,341: 'a'
2018-11-13 20:29:15,150: 'a'
2018-11-13 20:29:15,657: 'a'
2018-11-13 20:29:17,182: 'a'
2018-11-13 20:29:17,301: 's'
2018-11-13 20:29:17,974: 'a'
2018-11-13 20:29:18,814: 'd'
2018-11-13 20:29:19,745: 'd'
2018-11-13 20:29:20,973: 'd'
2018-11-13 20:29:20,989: 'w'
2018-11-13 20:29:21,489: 'w'
2018-11-13 20:29:21,506: 'd'
2018-11-13 20:29:23,137: 'w'
2018-11-13 20:29:23,217: 'd'
2018-11-13 20:29:24,190: 'd'
2018-11-13 20:29:27,021: 'd'
2018-11-13 20:29:27,410: 's'
2018-11-13 20:29:34,877: 'x'
2018-11-13 20:29:44,861: 's'
2018-11-13 20:29:49,197: 'a'
2018-11-13 20:29:50,129: 'a'
2018-11-13 20:29:53,661: 'a'
2018-11-13 20:29:53,773: 's'
2018-11-13 20:30:03,118: 'd'
2018-11-13 20:30:03,569: 'w'
2018-11-13 20:30:03,601: 'w'
2018-11-13 20:30:04,838: Key.shift
2018-11-13 20:30:07,430: 's'
2018-11-13 20:30:08,861: 'a'
2018-11-13 20:30:11,770: 'a'
2018-11-13 20:30:12,670: 'a'
2018-11-13 20:30:12,993: 's'
2018-11-13 20:30:13,093: 'a'
2018-11-13 20:30:18,269: 's'
2018-11-13 20:30:21,361: 's'
2018-11-13 20:30:22,005: 's'
2018-11-13 20:30:27,178: 'd'
2018-11-13 20:30:27,945: 'd'
2018-11-13 20:30:29,093: 'a'
2018-11-13 20:30:30,729: 'd'
2018-11-13 20:30:31,858: 'd'
2018-11-13 20:30:31,874: 'w'
2018-11-13 20:30:34,781: 's'
2018-11-13 20:30:35,893: 'a'
2018-11-13 20:30:38,477: 'f'
2018-11-13 20:30:48,301: 'a'
2018-11-13 20:30:49,102: 's'
2018-11-13 20:30:53,165: 'd'
2018-11-13 20:31:09,981: 'd'
2018-11-13 20:31:10,429: 'a'
2018-11-13 20:31:10,457: 's'
2018-11-13 20:31:10,677: 'd'
2018-11-13 20:31:10,829: 'a'
2018-11-13 20:31:10,978: 's'
2018-11-13 20:31:11,071: 'd'
2018-11-13 20:31:11,177: 'a'
2018-11-13 20:31:11,237: 'd'
2018-11-13 20:31:21,930: 'd'
2018-11-13 20:31:21,978: 'w'
2018-11-13 20:31:24,081: Key.shift
2018-11-13 20:31:27,725: 'a'
2018-11-13 20:31:27,834: 's'
2018-11-13 20:31:29,489: 'a'
2018-11-13 20:31:29,570: 's'
2018-11-13 20:31:32,097: 'a'
2018-11-13 20:31:34,093: 'a'
2018-11-13 20:31:34,849: 'a'
2018-11-13 20:31:36,145: 's'
2018-11-13 20:31:47,469: 'w'
2018-11-13 20:31:49,213: 'w'
2018-11-13 20:31:50,393: 'w'
2018-11-13 20:31:52,865: 'w'
2018-11-13 20:31:54,881: 'x'
2018-11-13 20:31:59,501: 'a'
2018-11-13 20:32:01,677: 'x'
2018-11-13 20:32:12,105: 's'
2018-11-13 20:32:13,165: 's'
2018-11-13 20:32:13,278: 'd'
2018-11-13 20:32:13,709: Key.shift
2018-11-13 20:32:13,893: 'd'
2018-11-13 20:32:28,429: 's'
2018-11-13 20:32:29,369: 'x'
2018-11-13 20:32:30,206: 'x'
2018-11-13 20:32:34,538: Key.shift
2018-11-13 20:32:36,718: 'x'
